# Simulation 8 (Up to date)
# 827 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26.8 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.566,37.477,37.477,134.855,134.88,236.201,236.48,0.287,4.835e-6,0.287,89.999,2.611,11.475,28.61,-80.6,0.519,0,9.178,5.22e-4,87.66,89.999,2787.461,747.461,0.453,9.137e-4,9.792,130.129,105.613,4.264,700.143,25.651,13.71,0.475,0.363,0.019,0.093,0.475,0.139,0.588,2.462e-6,0,0,0,0,0.005,1.676,90,14.756,1008.855,0.001,340.241,0.397,1.541e7,5.75,25.967,0.034,0.013,0.017
0.6,42.24,42.24,142.935,142.965,235.079,235.244,0.382,6.864e-6,0.382,89.999,2.961,8.813,28.61,-80.6,0.136,4.205e-7,12.022,0.002,88.032,89.999,2773.816,733.816,0.451,9.112e-4,9.792,130.851,105.432,4.421,695,25.588,15.332,0.473,0.359,0.019,0.095,0.473,0.036,0.15,-1.593e-5,0,0,0,0,0.008,1.612,90,14.725,1008.296,0.001,340.223,0.42,1.633e7,5.75,25.967,0.05,0.013,0.018
0.65,49.68,49.68,154.678,154.713,234.628,234.669,0.539,1.081e-5,0.539,89.999,3.287,4.34,28.61,-80.6,0.438,8.626e-7,-9.239,-0.001,88.598,89.996,2754.55,714.55,0.448,9.077e-4,9.792,130.381,105.172,4.384,691.25,25.628,17.888,0.472,0.353,0.021,0.097,0.472,0.118,0.52,3.787e-4,0,0,0,0,-0.004,1.681,90,14.677,1007.423,0.001,340.193,0.455,1.766e7,5.75,25.967,0.028,0.014,0.02
0.678,54.032,54.032,161.14,161.175,234.305,234.32,0.631,1.382e-5,0.631,89.999,3.381,2.694,28.61,-80.6,0.603,1.381e-6,-4.153,-0.002,88.787,89.992,2743.932,703.932,0.446,9.058e-4,9.792,130.134,105.027,4.366,689.183,25.65,19.389,0.471,0.351,0.021,0.099,0.471,0.164,0.715,-1.48e-4,0,0,0,0,-7.778e-4,1.728,90,14.649,1006.913,0.001,340.176,0.474,1.839e7,5.75,25.967,0.018,0.014,0.021
0.696,57.038,57.038,165.451,165.487,234.062,234.074,0.694,1.644e-5,0.694,89.999,3.426,2.307,28.61,-80.6,0.621,1.369e-6,0.073,-0.003,88.826,89.988,2736.838,696.838,0.445,9.045e-4,9.792,130.133,104.93,4.383,687.802,25.665,20.421,0.471,0.349,0.022,0.1,0.471,0.169,0.738,1.202e-4,0,0,0,0,2.265e-7,1.759,90,14.629,1006.56,0.001,340.164,0.487,1.888e7,5.75,25.967,0.017,0.014,0.021
0.713,59.862,59.862,169.397,169.432,233.822,233.836,0.752,1.943e-5,0.752,89.999,3.467,2.569,28.61,-80.6,0.565,1.473e-6,4.042,-0.003,88.791,89.987,2730.339,690.339,0.444,9.034e-4,9.792,130.254,104.84,4.42,686.537,25.679,21.387,0.47,0.347,0.022,0.101,0.471,0.153,0.677,-4.847e-4,0,0,0,0,6.665e-4,1.782,90,14.611,1006.229,0.001,340.153,0.498,1.932e7,5.75,25.967,0.018,0.015,0.022
0.73,62.866,62.866,173.491,173.527,233.552,233.577,0.813,2.326e-5,0.813,89.998,3.519,3.461,28.61,-80.6,0.443,1.318e-6,7.746,-0.001,88.686,89.988,2723.588,683.588,0.443,9.021e-4,9.792,130.494,104.747,4.478,685.223,25.693,22.411,0.47,0.345,0.023,0.102,0.47,0.12,0.534,-4.679e-5,0,0,0,0,0.002,1.803,90,14.591,1005.877,0.001,340.141,0.51,1.979e7,5.75,25.967,0.021,0.015,0.022
0.751,66.58,66.58,178.417,178.453,233.193,233.251,0.889,2.881e-5,0.889,89.998,3.609,5.243,28.61,-80.6,0.232,9.314e-7,10.922,-0.002,88.486,89.992,2715.456,675.456,0.441,9.007e-4,9.792,130.904,104.634,4.569,683.64,25.711,23.678,0.47,0.343,0.023,0.103,0.47,0.062,0.28,7.617e-5,0,0,0,0,0.004,1.829,90,14.567,1005.441,0.001,340.127,0.525,2.034e7,5.75,25.967,0.032,0.016,0.023
0.783,72.345,72.345,185.79,185.83,232.576,232.738,1.006,3.854e-5,1.006,89.998,3.829,8.676,28.61,-80.6,0.135,6.165e-7,-11.544,-0.002,88.117,89.998,2703.256,663.256,0.439,8.985e-4,9.792,131.144,104.462,4.64,681.266,25.737,25.662,0.47,0.341,0.024,0.105,0.47,0.036,0.172,-4.118e-4,0,0,0,0,-0.005,1.843,90,14.53,1004.765,0.001,340.104,0.547,2.117e7,5.75,25.967,0.017,0.016,0.024
0.8,75.514,75.514,189.713,189.755,232.22,232.453,1.072,4.39e-5,1.072,89.998,3.99,10.41,28.61,-80.6,0.3,7.373e-7,-9.568,4.863e-4,87.936,90.001,2696.753,656.753,0.438,8.973e-4,9.792,130.892,104.371,4.612,680,25.751,26.763,0.47,0.339,0.025,0.106,0.47,0.081,0.377,5.326e-5,0,0,0,0,-0.003,1.851,90,14.509,1004.393,0.001,340.091,0.558,2.161e7,5.75,25.967,0.025,0.016,0.024
0.825,80.288,80.288,195.458,195.505,231.351,231.671,1.174,5.15e-5,1.174,89.997,4.273,12.175,28.61,-80.6,0.452,0,-4.229,9.306e-4,87.76,90.002,2687.458,647.458,0.437,8.956e-4,9.792,130.691,104.239,4.6,677.273,25.737,28.425,0.471,0.337,0.026,0.108,0.471,0.123,0.567,-3.244e-4,0,0,0,0,-5.48e-4,1.828,90,14.478,1003.834,0.001,340.073,0.575,2.226e7,5.75,25.967,0.015,0.017,0.025
0.84,83.341,83.341,199.035,199.085,230.828,231.167,1.242,5.593e-5,1.242,89.997,4.465,12.5,28.61,-80.6,0.466,5.839e-7,-0.029,7.529e-4,87.727,90.002,2681.655,641.655,0.436,8.946e-4,9.792,130.709,104.156,4.618,675.571,25.728,29.484,0.471,0.335,0.026,0.109,0.471,0.127,0.588,-1.682e-4,0,0,0,0,-2.409e-8,1.814,90,14.458,1003.475,0.001,340.061,0.586,2.266e7,5.75,25.967,0.014,0.017,0.025
0.855,86.225,86.225,202.349,202.402,230.365,230.685,1.307,5.983e-5,1.307,89.997,4.643,12.154,28.61,-80.6,0.419,7.519e-7,3.895,0.001,87.755,90.001,2676.267,636.267,0.435,8.936e-4,9.792,130.833,104.078,4.653,673.99,25.719,30.481,0.471,0.334,0.027,0.11,0.471,0.114,0.531,3.745e-4,0,0,0,0,4.338e-4,1.808,90,14.44,1003.137,0.001,340.049,0.595,2.304e7,5.75,25.967,0.015,0.017,0.026
0.87,89.36,89.36,205.883,205.939,229.889,230.157,1.38,6.383e-5,1.38,89.997,4.822,11.103,28.61,-80.6,0.308,1.217e-6,7.48,4.319e-4,87.844,90.001,2670.509,630.509,0.434,8.926e-4,9.792,131.073,103.995,4.709,672.301,25.71,31.563,0.471,0.333,0.027,0.111,0.472,0.084,0.394,-2.354e-5,0,0,0,0,0.002,1.821,90,14.419,1002.77,0.001,340.037,0.606,2.343e7,5.75,25.967,0.02,0.017,0.026
0.89,93.519,93.519,210.47,210.53,229.279,229.455,1.478,6.893e-5,1.478,89.997,5.024,8.981,28.61,-80.6,0.108,5.121e-7,10.281,0.002,88.025,89.999,2663.018,623.018,0.432,8.912e-4,9.792,131.491,103.887,4.801,670.103,25.698,33.003,0.472,0.331,0.028,0.113,0.472,0.029,0.137,3.534e-5,0,0,0,0,0.003,1.837,90,14.392,1002.282,0.001,340.021,0.619,2.395e7,5.75,25.967,0.03,0.018,0.027
0.92,99.929,99.929,217.327,217.39,228.314,228.38,1.633,7.695e-5,1.633,89.997,5.239,5.484,28.61,-80.6,0.186,0,-9.17,0.002,88.332,89.994,2651.781,611.781,0.43,8.892e-4,9.792,131.453,103.723,4.823,666.806,25.68,35.242,0.473,0.329,0.029,0.115,0.473,0.051,0.246,-9.187e-5,0,0,0,0,-0.002,1.796,90,14.35,1001.53,0.001,339.995,0.64,2.472e7,5.75,25.967,0.029,0.018,0.028
0.948,106.217,106.217,223.821,223.886,227.303,227.329,1.784,8.588e-5,1.784,89.997,5.361,3.423,28.61,-80.6,0.328,-3.407e-6,-3.117,0.002,88.514,89.992,2641.092,601.092,0.429,8.872e-4,9.792,131.305,103.566,4.824,663.671,25.663,37.454,0.474,0.327,0.031,0.117,0.474,0.09,0.435,4.952e-4,0,0,0,0,-2.271e-4,1.726,90,14.31,1000.793,0.001,339.971,0.659,2.544e7,5.75,25.967,0.015,0.018,0.029
0.964,109.633,109.633,227.26,227.324,226.727,226.752,1.865,9.144e-5,1.865,89.997,5.412,3.391,28.61,-80.6,0.311,-2.96e-6,0.921,-6.094e-4,88.531,89.992,2635.413,595.413,0.428,8.862e-4,9.792,131.39,103.482,4.854,662.005,25.654,38.653,0.475,0.325,0.031,0.118,0.475,0.086,0.416,4.433e-4,0,0,0,0,1.923e-5,1.652,90,14.287,1000.392,0.001,339.957,0.669,2.583e7,5.75,25.967,0.015,0.019,0.029
0.979,113.146,113.146,230.733,230.798,226.116,226.153,1.949,9.759e-5,1.949,89.997,5.469,4.131,28.61,-80.6,0.236,-3.502e-6,4.557,-0.001,88.488,89.992,2629.661,589.661,0.427,8.852e-4,9.792,131.581,103.396,4.902,660.317,25.644,39.886,0.476,0.324,0.032,0.119,0.476,0.065,0.317,4.868e-4,0,0,0,0,4.567e-4,1.573,90,14.265,999.98,0.001,339.943,0.679,2.621e7,5.75,25.967,0.021,0.019,0.03
1,118.056,118.056,235.487,235.553,225.232,225.314,2.065,1.069e-4,2.065,89.997,5.575,6.095,28.61,-80.6,0.068,-4.35e-6,7.476,-0.004,88.356,89.993,2621.763,581.763,0.425,8.838e-4,9.792,131.961,103.278,4.988,658,25.631,41.615,0.477,0.323,0.033,0.121,0.477,0.019,0.092,-3.028e-4,0,0,0,0,0.001,1.464,90,14.233,999.404,0.001,339.924,0.693,2.674e7,5.75,25.967,0.032,0.019,0.03
1.032,125.609,125.609,242.567,242.637,222.917,223.104,2.245,1.221e-4,2.245,89.997,5.818,9.135,28.61,-80.6,0.16,-2.521e-6,-5.795,-0.001,88.129,89.997,2610.625,570.625,0.423,8.818e-4,9.792,131.925,103.111,5.011,652.273,25.517,44.299,0.479,0.32,0.035,0.124,0.479,0.044,0.222,-3.397e-4,0,0,0,0,-6.683e-4,1.425,90,14.184,998.518,0.001,339.894,0.714,2.753e7,5.75,25.967,0.025,0.02,0.031
1.057,131.744,131.744,248.118,248.192,221.084,221.319,2.393,1.348e-4,2.393,89.997,6.063,10.189,28.61,-80.6,0.228,6.764e-7,-0.5,-0.001,88.047,89.997,2601.81,561.81,0.422,8.802e-4,9.792,131.911,102.977,5.032,647.741,25.425,46.487,0.48,0.318,0.036,0.126,0.48,0.063,0.317,-1.5e-4,0,0,0,0,-4.746e-6,1.41,90,14.144,997.799,0.001,339.87,0.73,2.815e7,5.75,25.967,0.017,0.02,0.032
1.073,135.91,135.91,251.793,251.87,219.888,220.102,2.496,1.434e-4,2.496,89.997,6.23,9.688,28.61,-80.6,0.186,1.105e-6,3.299,-0.002,88.071,89.998,2595.934,555.934,0.421,8.791e-4,9.792,132.055,102.887,5.073,644.72,25.364,47.972,0.481,0.317,0.037,0.127,0.481,0.052,0.262,-2.808e-4,0,0,0,0,2.01e-4,1.429,90,14.117,997.31,0.001,339.854,0.741,2.855e7,5.75,25.967,0.02,0.02,0.032
1.093,140.873,140.873,256.077,256.157,218.5,218.65,2.619,1.537e-4,2.619,89.997,6.405,8.091,28.61,-80.6,0.075,0,6.238,-0.001,88.168,89.997,2589.044,549.044,0.419,8.779e-4,9.792,132.338,102.782,5.14,641.177,25.292,49.746,0.483,0.316,0.039,0.129,0.483,0.021,0.106,2.764e-4,0,0,0,0,6.948e-4,1.45,90,14.084,996.728,0.001,339.834,0.754,2.903e7,5.75,25.967,0.029,0.02,0.033
