# Simulation 7 (Up to date)
# 718 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26.3 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,2682,642,0.467,8.946e-4,9.792,NaN,105.879,NaN,0,0,0,0.905,0.812,0.014,0.08,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.053,90,15,1013.25,0.001,340.389,0.006,2.352e5,5.75,25.967,0.007,0.002,0
0.007,9.595e-4,9.595e-4,0.423,0.423,127.3,127.3,-2.708e-7,0,2.708e-7,270,9.745e-5,0.017,28.61,-80.6,78.412,0,0,0,90,0,2681.301,641.301,0.467,8.945e-4,9.792,NaN,105.868,NaN,367.585,14,1.162e-4,0.901,0.808,0.014,0.08,0.017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.061,90,15,1013.25,0.001,340.389,0.006,2.41e5,5.75,25.967,0.01,0.003,5.412e-5
0.017,0.011,0.011,1.635,1.635,115.204,115.204,-2.219e-6,0,2.219e-6,270,3.073e-4,0.026,28.61,-80.6,51.725,0,0,0,90,0,2679.42,639.42,0.466,8.942e-4,9.792,NaN,105.837,NaN,334.923,12.765,0.004,0.86,0.767,0.014,0.08,0.391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.073,90,15,1013.249,0.001,340.389,0.008,3.023e5,5.75,25.967,0.003,0.003,2.094e-4
0.02,0.017,0.017,1.975,1.975,111.572,111.572,-3.266e-6,0,3.266e-6,270,3.923e-4,0.031,28.61,-80.6,46.419,0,0,0,90,0,2678.856,638.856,0.466,8.941e-4,9.792,NaN,105.828,NaN,325.124,12.394,0.007,0.846,0.753,0.014,0.08,0.517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.076,90,15,1013.248,0.001,340.389,0.008,3.282e5,5.75,25.967,0.004,0.004,2.529e-4
# Event LIFTOFF occurred at t=0.025 seconds
0.025,0.027,0.027,2.479,2.479,112.476,112.476,-6.008e-6,0,6.008e-6,270,9.035e-4,0,28.61,-80.6,39.997,0,0,0,90,0,2678.027,638.027,0.466,8.939e-4,9.792,NaN,105.814,NaN,327.449,12.487,0.011,0.826,0.733,0.014,0.08,0.671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.081,90,15,1013.247,0.001,340.389,0.01,3.707e5,5.75,25.967,0.007,0.004,3.175e-4
0.031,0.046,0.046,3.243,3.243,113.833,113.833,-1.211e-5,0,1.211e-5,270,9.035e-4,0,28.61,-80.6,32.773,0,0,0,90,0,2676.784,636.784,0.466,8.937e-4,9.792,NaN,105.794,NaN,330.937,12.626,0.02,0.799,0.705,0.014,0.08,0.824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.089,90,15,1013.245,0.001,340.389,0.011,4.418e5,5.75,25.967,0.01,0.005,4.153e-4
0.041,0.084,0.084,4.392,4.392,115.844,115.844,-2.114e-5,0,2.114e-5,270,9.035e-4,0,28.61,-80.6,25.549,0,0,0,90,0,2674.942,634.942,0.466,8.934e-4,9.792,NaN,105.763,NaN,336.104,12.832,0.035,0.764,0.671,0.014,0.08,0.924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1,90,14.999,1013.24,0.001,340.389,0.014,5.575e5,5.75,25.967,0.01,0.005,5.623e-4
0.051,0.134,0.134,5.56,5.56,117.857,117.857,-3.018e-5,0,3.018e-5,270,9.035e-4,0,28.61,-80.6,20.785,0,0,0,90,0,2673.1,633.1,0.465,8.93e-4,9.792,NaN,105.733,NaN,341.272,13.038,0.053,0.737,0.644,0.014,0.08,0.944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.111,90,14.999,1013.234,0.001,340.388,0.017,6.811e5,5.75,25.967,0.01,0.005,7.119e-4
0.061,0.196,0.196,6.749,6.749,119.871,119.871,-3.921e-5,0,3.921e-5,270,9.035e-4,0,28.61,-80.6,17.439,0,0,0,90,0,2671.259,631.259,0.465,8.927e-4,9.792,NaN,105.703,NaN,346.439,13.244,0.074,0.715,0.621,0.014,0.08,0.929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.121,90,14.999,1013.227,0.001,340.388,0.021,8.102e5,5.75,25.967,0.01,0.01,8.641e-4
0.071,0.269,0.269,7.958,7.958,121.888,121.888,-4.825e-5,0,4.825e-5,270,9.035e-4,0,28.61,-80.6,14.982,0,0,0,90,0,2669.417,629.417,0.464,8.924e-4,9.792,NaN,105.672,NaN,351.606,13.451,0.097,0.696,0.603,0.014,0.08,0.897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.131,90,14.998,1013.218,0.001,340.388,0.024,9.435e5,5.75,25.967,0.003,0.01,0.001
0.074,0.291,0.291,8.294,8.294,122.443,122.443,-5.073e-5,0,5.073e-5,270,9.035e-4,0,28.61,-80.6,14.418,0,0,0,90,0,2668.911,628.911,0.464,8.923e-4,9.792,NaN,105.664,NaN,353.027,13.508,0.103,0.691,0.598,0.014,0.08,0.886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.133,90,14.998,1013.216,0.001,340.388,0.025,9.807e5,5.75,25.967,0.004,0.011,0.001
0.078,0.327,0.327,8.798,8.798,121.902,121.902,-5.446e-5,0,5.446e-5,270,9.035e-4,0,28.61,-80.6,13.648,0,0,0,90,0,2668.146,628.146,0.464,8.921e-4,9.792,NaN,105.651,NaN,351.493,13.453,0.113,0.685,0.591,0.014,0.08,0.869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.137,90,14.998,1013.212,0.001,340.388,0.027,1.037e6,5.75,25.967,0.006,0.012,0.001
0.084,0.383,0.383,9.549,9.549,121.091,121.091,-6.005e-5,0,6.005e-5,270,9.035e-4,0,28.61,-80.6,12.643,0,0,0,90,0,2666.998,626.998,0.464,8.919e-4,9.792,NaN,105.632,NaN,349.193,13.371,0.129,0.676,0.582,0.014,0.08,0.845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.143,90,14.998,1013.205,0.001,340.387,0.029,1.121e6,5.75,25.967,0.009,0.012,0.001
0.094,0.477,0.477,10.667,10.667,119.872,119.872,-6.844e-5,0,6.844e-5,270,9.035e-4,0,28.61,-80.6,11.4,0,0,0,90,0,2665.276,625.276,0.464,8.916e-4,9.792,NaN,105.604,NaN,345.743,13.247,0.153,0.664,0.571,0.014,0.08,0.812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.152,90,14.997,1013.194,0.001,340.387,0.032,1.246e6,5.75,25.967,0.009,0.013,0.001
0.103,0.582,0.582,11.785,11.785,118.638,118.638,-7.691e-5,0,7.691e-5,270,9.035e-4,0,28.61,-80.6,10.343,0,0,0,90,0,2663.537,623.537,0.463,8.913e-4,9.792,NaN,105.575,NaN,342.257,13.122,0.179,0.653,0.56,0.014,0.08,0.783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.152,90,14.996,1013.182,0.001,340.387,0.035,1.372e6,5.75,25.967,0.008,0.013,0.002
0.111,0.687,0.687,12.787,12.787,117.52,117.52,-8.457e-5,0,8.457e-5,270,9.035e-4,0,28.61,-80.6,9.472,0,0,0,90,0,2661.964,621.964,0.463,8.91e-4,9.792,NaN,105.549,NaN,339.103,13.009,0.203,0.645,0.552,0.014,0.08,0.758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.134,90,14.996,1013.169,0.001,340.386,0.038,1.485e6,5.75,25.967,0.008,0.014,0.002
0.119,0.79,0.79,13.702,13.702,116.488,116.488,-9.164e-5,0,9.164e-5,270,9.035e-4,0,28.61,-80.6,8.783,0,0,0,90,0,2660.513,620.513,0.463,8.908e-4,9.792,NaN,105.525,NaN,336.196,12.905,0.226,0.638,0.545,0.014,0.08,0.738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.118,90,14.995,1013.157,0.001,340.386,0.041,1.588e6,5.75,25.967,0.007,0.014,0.002
0.127,0.893,0.893,14.549,14.549,115.523,115.523,-9.823e-5,0,9.823e-5,270,9.035e-4,0,28.61,-80.6,8.221,0,0,0,90,0,2659.159,619.159,0.462,8.905e-4,9.792,NaN,105.502,NaN,333.482,12.807,0.248,0.632,0.539,0.014,0.08,0.722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.103,90,14.994,1013.145,0.001,340.385,0.043,1.684e6,5.75,25.967,0.007,0.014,0.002
0.133,0.996,0.996,15.34,15.34,114.614,114.614,-1.044e-4,0,1.044e-4,270,9.035e-4,0,28.61,-80.6,7.75,0,0,0,90,0,2657.885,617.885,0.462,8.903e-4,9.792,NaN,105.481,NaN,330.927,12.715,0.27,0.627,0.533,0.014,0.08,0.708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.088,90,14.994,1013.133,0.001,340.385,0.045,1.773e6,5.75,25.967,0.003,0.015,0.002
# Event LAUNCHROD occurred at t=0.136 seconds
0.136,1.036,1.036,15.632,15.632,114.275,114.276,-1.068e-4,0,1.068e-4,270,9.035e-4,0.392,28.61,-80.6,7.587,0,0,0,90,0,2657.411,617.411,0.462,8.902e-4,9.792,120.418,105.473,2.599,329.977,12.681,0.278,0.625,0.531,0.014,0.08,0.704,2.621,6.811,1.705e-4,0,0,0,0,0,2.083,90,14.993,1013.129,0.001,340.385,0.046,1.806e6,5.75,25.967,0.004,0.015,0.002
0.14,1.096,1.096,16.071,16.071,114.807,114.807,-1.131e-4,0,1.131e-4,270,0.002,0.398,28.61,-80.6,7.349,0,0.075,-2.96e-7,90,89.999,2656.709,616.709,0.462,8.901e-4,9.792,120.657,105.462,2.643,331.314,12.736,0.291,0.622,0.529,0.014,0.08,0.697,2.518,6.655,4.764e-5,0,0,0,0,2.499e-5,2.075,90,14.993,1013.121,0.001,340.385,0.048,1.856e6,5.75,25.967,0.006,0.016,0.002
0.146,1.191,1.191,16.734,16.734,115.604,115.604,-1.336e-4,0,1.336e-4,270,0.005,0.405,28.61,-80.6,7.012,0,0.191,-3.823e-6,89.999,89.999,2655.657,615.657,0.462,8.899e-4,9.792,121.003,105.444,2.706,333.319,12.818,0.311,0.618,0.525,0.014,0.08,0.687,2.376,6.429,2.066e-4,0,0,0,0,1.511e-4,2.063,90,14.992,1013.11,0.001,340.384,0.05,1.931e6,5.75,25.967,0.009,0.016,0.002
0.154,1.339,1.339,17.736,17.736,116.8,116.801,-1.895e-4,0,1.895e-4,270,0.008,0.413,28.61,-80.6,6.564,0,0.376,-6.172e-6,89.997,89.999,2654.079,614.079,0.461,8.896e-4,9.792,121.477,105.418,2.793,336.327,12.941,0.342,0.613,0.519,0.014,0.08,0.674,2.19,6.116,-4.937e-4,0,0,0,0,5.206e-4,2.05,90,14.991,1013.093,0.001,340.384,0.052,2.045e6,5.75,25.967,0.013,0.017,0.002
0.167,1.579,1.579,19.258,19.258,118.596,118.596,-3.31e-4,0,3.31e-4,270,0.014,0.42,28.61,-80.6,5.989,0,0.677,-8.16e-6,89.99,89.999,2651.711,611.711,0.461,8.892e-4,9.792,122.109,105.378,2.91,340.839,13.126,0.392,0.605,0.512,0.014,0.08,0.657,1.959,5.698,-1.19e-4,0,0,0,0,0.001,2.037,90,14.99,1013.065,0.001,340.383,0.057,2.218e6,5.75,25.967,0.009,0.017,0.002
0.176,1.754,1.754,20.314,20.314,119.826,119.827,-4.684e-4,0,4.684e-4,270,0.017,0.419,28.61,-80.6,5.638,0,0.898,-1.769e-5,89.983,89.999,2650.09,610.09,0.46,8.889e-4,9.792,122.508,105.351,2.984,343.928,13.253,0.428,0.6,0.507,0.014,0.08,0.646,1.821,5.431,4.807e-4,0,0,0,0,0.002,2.029,90,14.989,1013.044,0.001,340.382,0.06,2.338e6,5.75,25.967,0.013,0.018,0.003
0.189,2.034,2.034,21.9,21.9,118.918,118.919,-7.361e-4,0,7.361e-4,270,0.023,0.409,28.61,-80.6,5.168,0,1.255,-1.452e-5,89.969,89.999,2647.678,607.678,0.46,8.884e-4,9.792,123.059,105.311,3.087,341.269,13.163,0.487,0.593,0.5,0.014,0.08,0.633,1.641,5.063,5.828e-5,0,0,0,0,0.004,2.016,90,14.987,1013.011,0.001,340.381,0.065,2.518e6,5.75,25.967,0.02,0.018,0.003
0.209,2.494,2.494,24.257,24.257,117.551,117.551,-0.001,0,0.001,270,0.031,0.37,28.61,-80.6,4.567,0,1.841,-3.553e-5,89.938,89.999,2644.06,604.06,0.459,8.878e-4,9.792,123.796,105.25,3.225,337.281,13.027,0.58,0.584,0.491,0.014,0.08,0.616,1.419,4.569,3.871e-4,0,0,0,0,0.007,1.995,90,14.984,1012.957,0.001,340.379,0.071,2.787e6,5.75,25.967,0.03,0.019,0.003
0.239,3.272,3.272,27.74,27.74,115.489,115.489,-0.002,0,0.002,270,0.04,0.255,28.61,-80.6,3.827,0,2.824,-2.215e-5,89.868,89.999,2638.633,598.633,0.458,8.868e-4,9.792,124.752,105.158,3.408,331.299,12.822,0.732,0.573,0.479,0.014,0.08,0.595,1.156,3.927,-2.543e-4,0,0,0,0,0.012,1.96,90,14.979,1012.866,0.001,340.376,0.082,3.184e6,5.75,25.967,0.034,0.019,0.004
0.273,4.278,4.278,31.614,31.614,113.133,113.133,-0.004,0,0.004,270,0.046,0.083,28.61,-80.6,3.395,0,4.09,1.394e-5,89.752,90,2632.481,592.481,0.457,8.857e-4,9.792,125.339,105.054,3.528,324.518,12.589,0.925,0.562,0.468,0.014,0.08,0.58,1.009,3.54,-2.455e-4,0,0,0,0,0.02,2.059,90,14.972,1012.748,0.001,340.372,0.093,3.627e6,5.75,25.967,0.05,0.02,0.004
0.323,6.002,6.002,37.43,37.43,119.516,119.517,-0.006,0,0.006,270,0.039,0.459,28.61,-80.6,2.764,0,6.354,-1.879e-4,89.492,90,2623.421,583.421,0.455,8.841e-4,9.792,126.237,104.9,3.711,340.48,13.254,1.252,0.549,0.454,0.014,0.081,0.56,0.801,2.94,9.783e-5,0,0,0,0,0.034,2.178,90,14.961,1012.546,0.001,340.365,0.11,4.292e6,5.75,25.967,0.007,0.021,0.005
0.33,6.267,6.267,38.27,38.27,120.411,120.413,-0.006,0,0.006,270,0.035,0.573,28.61,-80.6,2.646,0,6.687,-2.042e-4,89.447,89.999,2622.153,582.153,0.455,8.838e-4,9.792,126.408,104.878,3.744,342.715,13.347,1.303,0.547,0.453,0.014,0.081,0.558,0.764,2.823,-8.04e-5,0,0,0,0,0.036,2.175,90,14.959,1012.515,0.001,340.364,0.113,4.388e6,5.75,25.967,0.011,0.021,0.005
0.341,6.676,6.676,39.522,39.522,118.045,118.048,-0.007,6.362e-9,0.007,270,0.028,0.719,28.61,-80.6,2.474,0,7.19,-2.757e-4,89.374,89.999,2620.245,580.245,0.454,8.835e-4,9.792,126.664,104.845,3.794,336.346,13.109,1.38,0.545,0.45,0.014,0.081,0.554,0.709,2.652,-7.508e-5,0,0,0,0,0.039,2.169,90,14.957,1012.467,0.001,340.363,0.116,4.531e6,5.75,25.967,0.016,0.022,0.005
0.357,7.344,7.344,41.439,41.439,114.319,114.323,-0.007,1.524e-8,0.007,270,0.015,0.956,28.61,-80.6,2.245,0,7.979,-2.306e-4,89.249,89.999,2617.247,577.247,0.454,8.829e-4,9.792,127.01,104.794,3.864,326.338,12.733,1.502,0.541,0.446,0.014,0.081,0.549,0.637,2.418,4.744e-4,0,0,0,0,0.043,2.183,90,14.952,1012.389,0.001,340.36,0.122,4.75e6,5.75,25.967,0.025,0.023,0.005
0.382,8.405,8.405,44.282,44.282,115.409,115.418,-0.007,4.363e-8,0.007,270,0.015,1.44,28.61,-80.6,1.966,0,9.177,-3.895e-4,89.036,89.999,2612.832,572.832,0.453,8.821e-4,9.792,127.44,104.718,3.952,328.84,12.853,1.694,0.536,0.441,0.014,0.081,0.542,0.552,2.131,2.058e-4,0,0,0,0,0.05,2.251,90,14.945,1012.264,0.001,340.356,0.13,5.075e6,5.75,25.967,0.017,0.023,0.006
0.399,9.186,9.186,46.279,46.279,116.165,116.18,-0.007,7.904e-8,0.007,270.001,0.043,1.833,28.61,-80.6,1.768,0,10.009,-4.995e-4,88.871,89.999,2609.754,569.754,0.452,8.816e-4,9.792,127.753,104.665,4.015,330.584,12.936,1.836,0.533,0.438,0.014,0.081,0.538,0.492,1.922,-3.186e-5,0,0,0,0,0.055,2.299,90,14.94,1012.173,0.001,340.353,0.136,5.304e6,5.75,25.967,0.026,0.023,0.006
0.425,10.422,10.422,49.252,49.252,113.601,113.628,-0.005,1.693e-7,0.005,270.002,0.098,2.461,28.61,-80.6,1.369,0,11.179,-6.064e-4,88.596,89.999,2605.249,565.249,0.451,8.808e-4,9.792,128.396,104.587,4.141,323.585,12.684,2.054,0.529,0.433,0.014,0.081,0.532,0.375,1.493,1.039e-4,0,0,0,0,0.06,2.287,90,14.932,1012.028,0.001,340.348,0.145,5.643e6,5.75,25.967,0.039,0.024,0.006
0.464,12.418,12.418,53.586,53.586,109.723,109.779,0.001,4.228e-7,0.001,89.98,0.214,3.503,28.61,-80.6,0.817,0,12.573,-0.001,88.134,89.998,2598.491,558.491,0.449,8.796e-4,9.792,129.325,104.47,4.323,313.086,12.305,2.395,0.523,0.427,0.014,0.082,0.524,0.219,0.88,3.633e-4,0,0,0,0,0.064,2.297,90,14.919,1011.794,0.001,340.34,0.158,6.138e6,5.75,25.967,0.009,0.024,0.007
0.473,12.922,12.922,54.603,54.604,108.786,108.851,0.003,5.131e-7,0.003,89.991,0.248,3.76,28.61,-80.6,0.701,0,12.832,-0.002,88.016,89.998,2596.869,556.869,0.449,8.793e-4,9.792,129.525,104.441,4.362,310.567,12.213,2.48,0.522,0.425,0.014,0.082,0.522,0.187,0.75,-1.227e-5,0,0,0,0,0.065,2.314,90,14.916,1011.735,0.001,340.338,0.161,6.255e6,5.75,25.967,0.014,0.025,0.007
0.487,13.695,13.695,56.13,56.131,109.851,109.934,0.007,6.761e-7,0.007,89.995,0.304,4.248,28.61,-80.6,0.529,0,13.158,-0.002,87.834,89.998,2594.456,554.456,0.449,8.788e-4,9.792,129.828,104.399,4.422,313.215,12.329,2.609,0.52,0.423,0.014,0.082,0.52,0.14,0.555,-2.548e-4,0,0,0,0,0.064,2.339,90,14.911,1011.644,0.001,340.335,0.165,6.429e6,5.75,25.967,0.021,0.025,0.007
0.508,14.895,14.895,58.449,58.45,111.444,111.558,0.015,9.946e-7,0.015,89.996,0.401,5.035,28.61,-80.6,0.247,0,13.48,-0.004,87.554,89.998,2590.835,550.835,0.448,8.782e-4,9.792,130.334,104.336,4.521,317.186,12.503,2.812,0.517,0.42,0.014,0.082,0.517,0.064,0.229,-4.484e-5,0,0,0,0,0.062,2.348,90,14.903,1011.503,0.001,340.33,0.172,6.694e6,5.75,25.967,0.031,0.026,0.007
0.539,16.788,16.788,61.989,61.991,113.819,113.995,0.03,1.681e-6,0.03,89.997,0.579,6.325,28.61,-80.6,0.22,0,-13.424,-0.004,87.13,89.998,2585.404,545.404,0.447,8.772e-4,9.792,130.39,104.24,4.548,323.144,12.764,3.139,0.513,0.416,0.015,0.082,0.513,0.057,0.315,-2.141e-4,0,0,0,0,-0.055,2.29,90,14.891,1011.281,0.001,340.323,0.182,7.098e6,5.75,25.967,0.014,0.026,0.008
0.553,17.644,17.644,63.549,63.553,114.846,115.054,0.038,2.08e-6,0.038,89.997,0.669,6.903,28.61,-80.6,0.405,0,-13.155,-0.002,86.948,89.998,2583.045,543.045,0.446,8.768e-4,9.792,130.063,104.199,4.498,325.731,12.878,3.29,0.512,0.414,0.015,0.083,0.512,0.107,0.53,3.613e-4,0,0,0,0,-0.05,2.268,90,14.885,1011.181,0.001,340.319,0.187,7.276e6,5.75,25.967,0.02,0.027,0.008
0.573,18.97,18.97,65.908,65.913,115.554,115.811,0.054,2.819e-6,0.054,89.997,0.819,7.715,28.61,-80.6,0.65,0,-12.475,-0.001,86.685,89.997,2579.339,539.339,0.445,8.761e-4,9.792,129.639,104.133,4.436,327.446,12.964,3.525,0.509,0.412,0.015,0.083,0.51,0.173,0.808,4.612e-4,0,0,0,0,-0.042,2.248,90,14.877,1011.025,0.001,340.314,0.194,7.546e6,5.75,25.967,0.031,0.027,0.008
0.604,21.048,21.048,69.472,69.481,116.606,116.945,0.083,4.307e-6,0.083,89.997,1.074,8.893,28.61,-80.6,0.973,0,-10.822,-5.425e-4,86.326,89.997,2573.78,533.78,0.444,8.751e-4,9.792,129.098,104.035,4.359,330.019,13.095,3.898,0.506,0.408,0.015,0.083,0.508,0.262,1.172,-1.494e-4,0,0,0,0,-0.028,2.204,90,14.863,1010.781,0.001,340.306,0.204,7.953e6,5.75,25.967,0.046,0.027,0.009
0.65,24.373,24.373,74.88,74.895,118.177,118.64,0.142,7.572e-6,0.142,89.997,1.522,10.466,28.61,-80.6,1.391,-4.143e-7,-6.747,-2.043e-5,85.914,89.997,2565.44,525.44,0.442,8.736e-4,9.792,128.421,103.886,4.267,333.878,13.291,4.5,0.502,0.403,0.015,0.084,0.505,0.382,1.641,-4.771e-4,0,0,0,0,-0.009,2.003,90,14.842,1010.392,0.001,340.293,0.22,8.57e6,5.75,25.967,0.037,0.028,0.01
0.687,27.2,27.2,79.24,79.263,119.469,119.981,0.205,1.123e-5,0.205,89.997,1.919,11.075,28.61,-80.6,1.359,-5.838e-7,-2.514,-4.195e-4,85.742,89.997,2558.797,518.797,0.441,8.724e-4,9.792,128.486,103.767,4.299,336.952,13.448,5.006,0.499,0.399,0.015,0.084,0.501,0.373,1.607,3.929e-4,0,0,0,0,-0.001,2.093,90,14.823,1010.06,0.001,340.282,0.233,9.068e6,5.75,25.967,0.033,0.028,0.01
0.72,29.91,29.91,83.244,83.276,120.673,121.193,0.275,1.547e-5,0.275,89.997,2.291,11.215,28.61,-80.6,1.245,-6.829e-7,1.535,-0.001,85.726,89.997,2552.759,512.759,0.439,8.713e-4,9.792,128.685,103.658,4.352,339.747,13.592,5.489,0.496,0.396,0.015,0.085,0.498,0.341,1.483,2.235e-4,0,0,0,0,3.974e-4,2.114,90,14.806,1009.742,0.001,340.271,0.245,9.526e6,5.75,25.967,0.014,0.029,0.011
0.734,31.062,31.062,84.902,84.937,121.178,121.689,0.308,1.745e-5,0.308,89.997,2.445,11.146,28.61,-80.6,1.174,-7.003e-7,3.204,-0.001,85.758,89.998,2550.278,510.278,0.439,8.709e-4,9.792,128.809,103.614,4.382,340.895,13.651,5.695,0.495,0.394,0.016,0.085,0.497,0.32,1.401,-1.77e-4,0,0,0,0,0.002,2.106,90,14.798,1009.607,0.001,340.267,0.25,9.715e6,5.75,25.967,0.01,0.029,0.011
0.744,31.917,31.917,86.146,86.184,127.634,128.15,0.333,1.898e-5,0.333,89.997,2.558,11.49,28.61,-80.6,1.108,-6.965e-7,4.396,-0.001,85.796,89.998,2548.382,508.382,0.438,8.705e-4,9.792,128.921,103.579,4.407,357.273,14.317,5.851,0.494,0.393,0.016,0.085,0.496,0.302,1.326,-2.041e-4,0,0,0,0,0.003,2.101,90,14.793,1009.507,0.001,340.263,0.254,9.857e6,5.75,25.967,0.017,0.03,0.011
0.761,33.399,33.399,88.177,88.22,111.326,111.772,0.378,2.172e-5,0.378,89.997,2.74,9.981,28.61,-80.6,0.975,-7.076e-7,6.327,-0.001,85.888,89.998,2545.276,505.276,0.438,8.7e-4,9.792,129.151,103.523,4.457,315.419,12.655,6.11,0.493,0.392,0.016,0.085,0.494,0.264,1.17,3.847e-4,0,0,0,0,0.006,2.093,90,14.783,1009.333,0.001,340.257,0.26,1.009e7,5.75,25.967,0.027,0.03,0.011
0.788,35.822,35.822,91.3,91.35,120.025,120.428,0.455,2.639e-5,0.455,89.997,3.009,9.845,28.61,-80.6,0.712,-6.364e-7,8.975,-0.002,86.096,89.999,2540.49,500.49,0.437,8.691e-4,9.792,129.608,103.436,4.552,337.256,13.557,6.517,0.491,0.389,0.016,0.086,0.492,0.191,0.856,1.862e-4,0,0,0,0,0.011,2.083,90,14.767,1009.049,0.001,340.248,0.269,1.044e7,5.75,25.967,0.041,0.031,0.012
0.829,39.618,39.618,96.177,96.236,120.786,121.07,0.585,3.387e-5,0.585,89.997,3.378,8.294,28.61,-80.6,0.234,-7.058e-7,11.404,-0.008,86.516,90,2533.031,493.031,0.435,8.677e-4,9.792,130.466,103.3,4.725,338.608,13.652,7.182,0.488,0.386,0.016,0.087,0.488,0.061,0.273,-2.218e-4,0,0,0,0,0.016,2.085,90,14.742,1008.603,0.001,340.233,0.283,1.1e7,5.75,25.967,0.05,0.031,0.012
0.879,44.578,44.578,102.239,102.307,121.699,121.85,0.763,4.315e-5,0.763,89.997,3.737,6.053,28.61,-80.6,0.358,-8.979e-7,-10.754,-0.005,87.088,90.002,2523.823,483.823,0.433,8.661e-4,9.792,130.266,103.13,4.719,340.277,13.769,8.067,0.485,0.382,0.016,0.087,0.486,0.095,0.46,-4.587e-4,0,0,0,0,-0.013,2.106,90,14.71,1008.022,0.001,340.213,0.301,1.169e7,5.75,25.967,0.018,0.032,0.013
0.897,46.491,46.491,104.494,104.564,122.021,122.135,0.833,4.648e-5,0.833,89.997,3.841,5.273,28.61,-80.6,0.538,-9.28e-7,-9.38,-0.003,87.275,90.002,2520.416,480.416,0.432,8.655e-4,9.792,129.958,103.067,4.677,340.895,13.813,8.412,0.484,0.38,0.017,0.088,0.485,0.143,0.68,2.118e-4,0,0,0,0,-0.009,2.117,90,14.698,1007.797,0.001,340.206,0.308,1.195e7,5.75,25.967,0.028,0.032,0.013
0.925,49.437,49.437,107.871,107.944,121.398,121.476,0.942,5.128e-5,0.942,89.997,3.974,4.335,28.61,-80.6,0.704,-5.694e-7,-6.372,-0.002,87.495,90.002,2515.333,475.333,0.431,8.646e-4,9.792,129.685,102.973,4.646,339.092,13.767,8.94,0.483,0.378,0.017,0.088,0.484,0.189,0.882,-5.059e-5,0,0,0,0,-0.004,2.073,90,14.679,1007.452,0.001,340.194,0.318,1.233e7,5.75,25.967,0.032,0.032,0.014
0.957,52.963,52.963,111.756,111.832,120.647,120.705,1.072,5.657e-5,1.072,89.997,4.102,3.732,28.61,-80.6,0.774,-3.636e-7,-1.965,-0.003,87.631,90.001,2509.452,469.452,0.43,8.635e-4,9.792,129.581,102.863,4.647,337.006,13.715,9.565,0.482,0.376,0.017,0.089,0.482,0.209,0.969,-4.299e-5,0,0,0,0,-3.613e-4,2.034,90,14.656,1007.038,0.001,340.18,0.329,1.277e7,5.75,25.967,0.027,0.033,0.014
