# Simulation 9 (Up to date)
# 777 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26.8 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,3004.3,964.3,0.485,9.528e-4,9.792,NaN,108.28,NaN,0,0,0,0.921,0.828,0.014,0.08,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.894,90,15,1013.25,0.001,340.389,0.006,2.17e5,5.75,25.967,0.01,0.002,0
0.01,0.002,0.002,0.532,0.532,113.037,113.037,-4.145e-7,0,4.145e-7,270,1.049e-4,0.013,28.61,-80.6,74.292,0,0,0,90,0,3002.301,962.301,0.485,9.524e-4,9.792,NaN,108.257,NaN,368.772,12.544,2.441e-4,0.914,0.82,0.014,0.08,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.893,90,15,1013.25,0.001,340.389,0.006,2.252e5,5.75,25.967,0.008,0.003,6.817e-5
0.018,0.011,0.011,1.83,1.83,211.417,211.417,-1.738e-6,0,1.738e-6,270,2.385e-4,0.023,28.61,-80.6,45.953,0,0,0,90,0,3000.701,960.701,0.484,9.522e-4,9.792,NaN,108.239,NaN,663.789,22.591,0.006,0.861,0.767,0.014,0.08,0.538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.892,90,15,1013.249,0.001,340.389,0.008,3.015e5,5.75,25.967,0.01,0.003,2.343e-4
# Event LIFTOFF occurred at t=0.028 seconds
0.028,0.04,0.04,3.992,3.992,221.031,221.031,-8.084e-6,0,8.084e-6,270,0.001,0,28.61,-80.6,25.333,0,0,0,90,0,2996.518,956.518,0.484,9.514e-4,9.792,NaN,108.191,NaN,691.694,23.573,0.029,0.778,0.685,0.014,0.08,0.944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.891,90,15,1013.245,0.001,340.389,0.013,5.059e5,5.75,25.967,0.012,0.004,5.112e-4
0.04,0.104,0.104,6.714,6.714,232.597,232.597,-2.255e-5,0,2.255e-5,270,0.001,0,28.61,-80.6,15.711,0,0,0,90,0,2991.498,951.498,0.483,9.505e-4,9.792,NaN,108.134,NaN,725.18,24.756,0.072,0.716,0.623,0.014,0.08,0.928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.89,90,14.999,1013.238,0.001,340.388,0.02,7.988e5,5.75,25.967,0.01,0.004,8.596e-4
0.05,0.182,0.182,9.017,9.017,228.024,228.024,-3.461e-5,0,3.461e-5,270,0.001,0,28.61,-80.6,11.823,0,0,0,90,0,2987.416,947.416,0.482,9.498e-4,9.792,NaN,108.087,NaN,710.57,24.29,0.114,0.683,0.589,0.014,0.08,0.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.889,90,14.999,1013.229,0.001,340.388,0.027,1.055e6,5.75,25.967,0.01,0.004,0.001
0.06,0.284,0.284,11.275,11.275,223.437,223.437,-4.667e-5,0,4.667e-5,270,0.001,0,28.61,-80.6,9.543,0,0,0,90,0,2983.334,943.334,0.482,9.49e-4,9.792,NaN,108.039,NaN,695.96,23.823,0.161,0.658,0.565,0.014,0.08,0.775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.897,90,14.998,1013.217,0.001,340.388,0.034,1.309e6,5.75,25.967,0.009,0.005,0.001
0.069,0.393,0.393,13.238,13.238,219.355,219.355,-5.736e-5,0,5.736e-5,270,0.001,0,28.61,-80.6,8.177,0,0,0,90,0,2979.713,939.713,0.481,9.484e-4,9.792,NaN,107.997,NaN,683.002,23.408,0.208,0.642,0.548,0.014,0.08,0.732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.903,90,14.997,1013.204,0.001,340.387,0.039,1.532e6,5.75,25.967,0.008,0.005,0.002
0.076,0.499,0.499,14.882,14.882,215.87,215.87,-6.647e-5,0,6.647e-5,270,0.001,0,28.61,-80.6,7.306,0,0,0,90,0,2976.629,936.629,0.481,9.478e-4,9.792,NaN,107.962,NaN,671.966,23.054,0.252,0.63,0.536,0.014,0.08,0.705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.909,90,14.997,1013.191,0.001,340.387,0.044,1.718e6,5.75,25.967,0.007,0.005,0.002
0.083,0.604,0.604,16.322,16.322,212.763,212.763,-7.457e-5,0,7.457e-5,270,0.001,0,28.61,-80.6,6.685,0,0,0,90,0,2973.886,933.886,0.481,9.473e-4,9.792,NaN,107.93,NaN,662.149,22.738,0.294,0.621,0.527,0.014,0.08,0.685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.914,90,14.996,1013.179,0.001,340.387,0.048,1.882e6,5.75,25.967,0.006,0.006,0.002
0.089,0.708,0.708,17.617,17.617,209.925,209.925,-8.196e-5,0,8.196e-5,270,0.001,0,28.61,-80.6,6.213,0,0,0,90,0,2971.385,931.385,0.48,9.469e-4,9.792,NaN,107.901,NaN,653.198,22.45,0.334,0.613,0.52,0.014,0.08,0.669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.919,90,14.995,1013.167,0.001,340.386,0.052,2.03e6,5.75,25.967,0.006,0.006,0.002
0.095,0.811,0.811,18.801,18.801,207.29,207.29,-8.88e-5,0,8.88e-5,270,0.001,0,28.61,-80.6,5.838,0,0,0,90,0,2969.068,929.068,0.48,9.464e-4,9.792,NaN,107.874,NaN,644.905,22.182,0.373,0.607,0.514,0.014,0.08,0.657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.923,90,14.995,1013.155,0.001,340.386,0.056,2.164e6,5.75,25.967,0.005,0.006,0.002
0.1,0.914,0.914,19.897,19.897,204.817,204.817,-9.521e-5,0,9.521e-5,270,0.001,0,28.61,-80.6,5.529,0,0,0,90,0,2966.897,926.897,0.48,9.461e-4,9.792,NaN,107.848,NaN,637.134,21.931,0.411,0.602,0.509,0.014,0.08,0.647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.927,90,14.994,1013.143,0.001,340.385,0.059,2.289e6,5.75,25.967,0.005,0.007,0.003
# Event LAUNCHROD occurred at t=0.105 seconds
0.105,1.011,1.011,20.862,20.862,202.612,202.612,-1.009e-4,0,1.009e-4,270,0.001,0.398,28.61,-80.6,5.265,0,0,0,90,0,2964.964,924.964,0.479,9.457e-4,9.792,122.944,107.825,2.629,630.216,21.707,0.446,0.598,0.504,0.014,0.08,0.639,1.678,4.412,-2.493e-4,0,0,0,0,0,1.923,90,14.993,1013.131,0.001,340.385,0.062,2.399e6,5.75,25.967,0.007,0.007,0.003
0.112,1.164,1.164,22.298,22.298,201.785,201.786,-1.197e-4,0,1.197e-4,270,0.004,0.416,28.61,-80.6,4.905,0,0.157,5.779e-6,89.999,90.004,2962.378,922.378,0.479,9.452e-4,9.792,123.377,107.795,2.71,627.273,21.624,0.5,0.592,0.498,0.014,0.08,0.628,1.543,4.18,4.816e-4,0,0,0,0,5.734e-5,1.918,90,14.992,1013.114,0.001,340.384,0.066,2.563e6,5.75,25.967,0.011,0.007,0.003
0.123,1.413,1.413,24.441,24.441,200.541,200.542,-1.873e-4,0,1.873e-4,270,0.009,0.434,28.61,-80.6,4.444,0,0.414,-6.04e-6,89.996,90,2958.5,918.5,0.478,9.445e-4,9.792,123.951,107.75,2.818,622.857,21.5,0.586,0.584,0.49,0.014,0.08,0.613,1.374,3.871,-3.297e-4,0,0,0,0,3.348e-4,1.909,90,14.991,1013.084,0.001,340.383,0.072,2.807e6,5.75,25.967,0.016,0.008,0.003
0.139,1.829,1.829,27.631,27.631,198.665,198.666,-3.812e-4,0,3.812e-4,270,0.016,0.439,28.61,-80.6,3.881,0,0.852,1.945e-5,89.986,90,2952.682,912.682,0.478,9.435e-4,9.792,124.68,107.681,2.956,616.235,21.313,0.727,0.573,0.479,0.014,0.08,0.596,1.175,3.473,2.351e-4,0,0,0,0,0.001,1.897,90,14.988,1013.035,0.001,340.382,0.081,3.172e6,5.75,25.967,0.024,0.008,0.004
0.163,2.548,2.548,32.36,32.36,195.828,195.829,-8.8e-4,0,8.8e-4,270,0.026,0.406,28.61,-80.6,3.306,0,1.62,-4.842e-5,89.957,89.999,2943.956,903.956,0.476,9.419e-4,9.792,125.462,107.578,3.11,606.301,21.032,0.964,0.56,0.466,0.014,0.08,0.577,0.979,3.042,4.928e-4,0,0,0,0,0.003,1.92,90,14.983,1012.951,0.001,340.379,0.095,3.712e6,5.75,25.967,0.036,0.008,0.004
0.199,3.837,3.837,39.324,39.324,191.524,191.524,-0.002,0,0.002,270,0.038,0.231,28.61,-80.6,2.744,0,3.054,-5.853e-5,89.874,89.998,2930.866,890.866,0.474,9.396e-4,9.792,126.269,107.421,3.278,591.4,20.607,1.372,0.545,0.45,0.014,0.081,0.556,0.795,2.598,-1.145e-4,0,0,0,0,0.007,2.009,90,14.975,1012.8,0.001,340.374,0.116,4.508e6,5.75,25.967,0.031,0.009,0.005
0.23,5.163,5.163,45.265,45.265,187.727,187.727,-0.003,1.073e-8,0.003,270,0.04,0.12,28.61,-80.6,2.256,0,4.535,-3.949e-5,89.756,89.999,2919.462,879.462,0.473,9.375e-4,9.792,126.999,107.284,3.429,578.417,20.233,1.77,0.535,0.439,0.014,0.081,0.542,0.641,2.186,-4.371e-4,0,0,0,0,0.012,2.017,90,14.966,1012.644,0.001,340.369,0.133,5.187e6,5.75,25.967,0.047,0.009,0.006
0.277,7.497,7.497,54.048,54.048,186.044,186.047,-0.005,4.931e-8,0.005,270.001,0.014,1.079,28.61,-80.6,1.52,0,6.928,2.402e-4,89.486,90,2903.577,863.577,0.47,9.346e-4,9.792,128.162,107.091,3.665,571.074,20.085,2.444,0.522,0.426,0.014,0.082,0.526,0.419,1.517,-1.116e-4,0,0,0,0,0.019,1.933,90,14.951,1012.371,0.001,340.359,0.159,6.191e6,5.75,25.967,0.05,0.01,0.007
0.327,10.431,10.431,63.304,63.304,184.183,184.201,-0.004,5.664e-8,0.004,270.001,0.076,2.587,28.61,-80.6,0.864,3.017e-7,9.14,4.176e-4,89.082,90.001,2886.676,846.676,0.468,9.316e-4,9.792,129.266,106.883,3.893,563.261,19.927,3.27,0.512,0.415,0.015,0.083,0.513,0.232,0.878,1.821e-4,0,0,0,0,0.024,1.893,90,14.932,1012.027,0.001,340.348,0.186,7.248e6,5.75,25.967,0.05,0.01,0.008
0.377,13.826,13.826,72.465,72.466,182.24,182.296,0.004,-1.008e-7,0.004,90.001,0.252,4.522,28.61,-80.6,0.287,0,10.643,9.658e-4,88.583,90.001,2869.775,829.775,0.465,9.285e-4,9.792,130.296,106.673,4.108,555.449,19.766,4.206,0.504,0.405,0.015,0.084,0.504,0.075,0.283,2.709e-4,0,0,0,0,0.025,1.903,90,14.91,1011.628,0.001,340.334,0.213,8.295e6,5.75,25.967,0.05,0.011,0.009
0.427,17.676,17.676,81.527,81.528,180.207,180.333,0.023,-4.536e-7,0.023,90.001,0.533,6.741,28.61,-80.6,0.275,0,-10.543,9.623e-4,88.045,90.001,2852.874,812.874,0.463,9.255e-4,9.792,130.343,106.461,4.154,547.636,19.603,5.25,0.497,0.397,0.015,0.085,0.497,0.072,0.319,-3.411e-4,0,0,0,0,-0.02,1.859,90,14.885,1011.177,0.001,340.319,0.24,9.329e6,5.75,25.967,0.024,0.011,0.01
0.451,19.685,19.685,85.841,85.843,179.201,179.37,0.038,-6.565e-7,0.038,90.001,0.707,7.792,28.61,-80.6,0.501,0,-9.694,3.685e-4,87.801,90,2844.76,804.76,0.462,9.24e-4,9.792,129.955,106.358,4.104,543.885,19.525,5.79,0.494,0.393,0.016,0.085,0.495,0.133,0.56,3.865e-4,0,0,0,0,-0.015,1.837,90,14.872,1010.941,0.001,340.311,0.252,9.821e6,5.75,25.967,0.036,0.012,0.011
0.487,22.892,22.892,92.299,92.304,179.511,179.744,0.069,-9.722e-7,0.069,90.001,1.013,9.146,28.61,-80.6,0.667,4.619e-7,-7.56,1.17e-4,87.488,90,2833.057,793.057,0.46,9.219e-4,9.792,129.688,106.208,4.084,543.575,19.594,6.646,0.49,0.388,0.016,0.086,0.491,0.178,0.736,-1.062e-4,0,0,0,0,-0.008,1.96,90,14.851,1010.565,0.001,340.299,0.271,1.056e7,5.75,25.967,0.05,0.013,0.012
0.537,27.731,27.731,101.285,101.296,179.931,180.234,0.132,-1.276e-6,0.132,90.001,1.506,10.445,28.61,-80.6,0.784,0,-3.207,-6.047e-4,87.213,90,2816.806,776.806,0.457,9.19e-4,9.792,129.521,105.998,4.091,543.145,19.692,7.931,0.486,0.382,0.016,0.087,0.487,0.211,0.864,4.548e-4,0,0,0,0,-0.001,2.037,90,14.82,1009.998,0.001,340.28,0.298,1.158e7,5.75,25.967,0.039,0.013,0.013
0.576,31.869,31.869,108.393,108.41,180.277,180.594,0.2,-1.528e-6,0.2,90,1.926,10.699,28.61,-80.6,0.733,-5.793e-7,1.024,-6.319e-5,87.169,90.001,2803.978,763.978,0.455,9.167e-4,9.792,129.637,105.831,4.14,542.805,19.769,9.022,0.483,0.378,0.017,0.088,0.484,0.197,0.816,-7.347e-7,0,0,0,0,1.044e-4,2.045,90,14.793,1009.512,0.001,340.263,0.319,1.239e7,5.75,25.967,0.036,0.014,0.014
0.613,35.927,35.927,114.95,114.973,180.62,180.903,0.277,-1.847e-6,0.277,90,2.307,10.124,28.61,-80.6,0.539,-3.488e-7,4.816,-4.342e-4,87.277,90.001,2792.168,752.168,0.454,9.145e-4,9.792,130,105.676,4.23,542.492,19.842,10.086,0.48,0.374,0.017,0.089,0.481,0.144,0.606,3.874e-4,0,0,0,0,0.002,2.078,90,14.766,1009.036,0.001,340.247,0.338,1.314e7,5.75,25.967,0.043,0.014,0.015
0.656,41.075,41.075,122.782,122.812,181.043,181.243,0.385,-2.336e-6,0.385,90,2.713,8.505,28.61,-80.6,0.164,0,7.611,-2.644e-4,87.555,90.001,2778.092,738.092,0.451,9.12e-4,9.792,130.699,105.489,4.384,542.119,19.929,11.434,0.478,0.369,0.018,0.091,0.478,0.043,0.185,4.554e-4,0,0,0,0,0.004,2.178,90,14.733,1008.433,0.001,340.227,0.361,1.403e7,5.75,25.967,0.05,0.015,0.016
0.706,47.44,47.44,131.845,131.881,181.49,181.6,0.531,-2.807e-6,0.531,90,3.083,6.303,28.61,-80.6,0.212,0,-7.164,-8.162e-4,87.941,90.001,2761.841,721.841,0.449,9.09e-4,9.792,130.657,105.271,4.415,541.689,20.03,13.111,0.476,0.364,0.019,0.093,0.476,0.056,0.25,3.974e-4,0,0,0,0,-0.003,2.146,90,14.692,1007.686,0.001,340.202,0.388,1.506e7,5.75,25.967,0.05,0.015,0.017
0.756,54.26,54.26,140.929,140.969,181.856,181.92,0.692,-3.252e-6,0.692,90,3.356,4.802,28.61,-80.6,0.384,0,-3.114,0.001,88.208,90.003,2745.591,705.591,0.446,9.061e-4,9.792,130.397,105.05,4.408,541.259,20.132,14.913,0.474,0.36,0.019,0.094,0.474,0.103,0.453,3e-4,0,0,0,0,-5.714e-4,2,90,14.647,1006.886,0.001,340.175,0.415,1.609e7,5.75,25.967,0.038,0.016,0.018
0.794,59.746,59.746,147.843,147.886,182.077,182.136,0.823,-4.099e-6,0.823,90,3.532,4.643,28.61,-80.6,0.358,1.036e-6,1.1,-0.001,88.246,90.004,2733.241,693.241,0.444,9.039e-4,9.792,130.482,104.88,4.452,540.932,20.211,16.362,0.472,0.357,0.02,0.096,0.473,0.096,0.426,-1.041e-4,0,0,0,0,6.483e-5,1.92,90,14.612,1006.243,0.001,340.154,0.435,1.687e7,5.75,25.967,0.037,0.016,0.019
0.831,65.274,65.274,154.505,154.55,182.24,182.321,0.955,-5.544e-6,0.955,90,3.714,5.428,28.61,-80.6,0.214,1.831e-6,4.544,0.001,88.139,90.003,2721.356,681.356,0.442,9.017e-4,9.792,130.776,104.716,4.532,540.617,20.288,17.822,0.472,0.354,0.021,0.097,0.472,0.057,0.257,-1.457e-4,0,0,0,0,0.001,1.884,90,14.576,1005.594,0.001,340.132,0.455,1.762e7,5.75,25.967,0.05,0.017,0.02
0.881,73.227,73.227,163.621,163.671,182.387,182.537,1.149,-8.261e-6,1.149,90,4.034,7.388,28.61,-80.6,0.056,8.336e-7,-5.831,0.008,87.861,90.003,2705.105,665.105,0.439,8.988e-4,9.792,131.116,104.489,4.631,540.187,20.393,19.934,0.471,0.35,0.022,0.1,0.471,0.015,0.07,1.719e-4,0,0,0,0,-0.001,1.918,90,14.524,1004.662,0.001,340.1,0.481,1.865e7,5.75,25.967,0.05,0.017,0.021
0.931,81.636,81.636,172.743,172.8,182.481,182.71,1.36,-1.191e-5,1.36,90.001,4.45,9.151,28.61,-80.6,0.266,6.056e-7,-2.294,-0.003,87.641,90.006,2688.854,648.854,0.437,8.959e-4,9.792,130.8,104.258,4.616,539.756,20.5,22.184,0.47,0.346,0.023,0.102,0.47,0.071,0.329,4.839e-4,0,0,0,0,-2.064e-4,1.864,90,14.469,1003.675,0.001,340.067,0.508,1.968e7,5.75,25.967,0.034,0.018,0.022
0.965,87.648,87.648,178.982,179.045,182.567,182.797,1.518,-1.662e-5,1.518,90.001,4.768,9.174,28.61,-80.6,0.248,1.113e-6,2.049,-0.003,87.637,90.009,2677.744,637.744,0.435,8.939e-4,9.792,130.882,104.099,4.658,539.462,20.574,23.796,0.47,0.343,0.023,0.104,0.47,0.067,0.309,3.586e-4,0,0,0,0,1.534e-4,1.843,90,14.43,1002.97,0.001,340.044,0.527,2.038e7,5.75,25.967,0.034,0.018,0.023
0.999,93.787,93.787,185.14,185.209,182.681,182.854,1.684,-2.402e-5,1.684,90.001,5.059,7.942,28.61,-80.6,0.081,1.539e-6,4.905,-0.015,87.761,90.009,2666.785,626.785,0.433,8.919e-4,9.792,131.235,103.941,4.747,539.172,20.648,25.448,0.47,0.341,0.024,0.105,0.47,0.022,0.102,-1.055e-4,0,0,0,0,8.216e-4,1.916,90,14.39,1002.25,0.001,340.019,0.545,2.107e7,5.75,25.967,0.05,0.019,0.024
1.049,103.272,103.272,194.278,194.352,182.808,182.9,1.946,-3.906e-5,1.946,90.001,5.399,5.771,28.61,-80.6,0.156,3.298e-6,-3.495,-0.008,87.996,90.005,2650.534,610.534,0.43,8.89e-4,9.792,131.198,103.705,4.781,538.741,20.758,28.021,0.471,0.337,0.025,0.108,0.471,0.042,0.201,1.843e-4,0,0,0,0,-3.787e-4,1.931,90,14.329,1001.138,0.001,339.982,0.572,2.209e7,5.75,25.967,0.044,0.019,0.025
1.092,111.918,111.918,202.25,202.328,182.82,182.898,2.186,-5.359e-5,2.186,90.001,5.633,5.328,28.61,-80.6,0.187,6.652e-6,1.606,-0.006,88.039,89.998,2636.361,596.361,0.428,8.864e-4,9.792,131.239,103.496,4.825,538.366,20.855,30.384,0.471,0.334,0.027,0.11,0.471,0.051,0.244,4.632e-4,0,0,0,0,7.375e-5,1.954,90,14.273,1000.124,0.001,339.948,0.595,2.298e7,5.75,25.967,0.033,0.019,0.026
1.125,118.684,118.684,208.275,208.357,182.753,182.867,2.375,-6.292e-5,2.375,90.002,5.824,6.432,28.61,-80.6,0.071,6.602e-6,4.609,-0.016,87.93,89.995,2625.647,585.647,0.426,8.845e-4,9.792,131.527,103.336,4.903,538.082,20.929,32.242,0.472,0.332,0.028,0.112,0.472,0.019,0.094,8.353e-6,0,0,0,0,5.731e-4,1.962,90,14.229,999.33,0.001,339.921,0.613,2.366e7,5.75,25.967,0.049,0.019,0.027
1.175,129.206,129.206,217.308,217.396,182.576,182.777,2.672,-7.211e-5,2.672,90.002,6.202,8.57,28.61,-80.6,0.119,4.818e-6,-3.084,-0.005,87.716,90,2609.576,569.576,0.423,8.816e-4,9.792,131.572,103.095,4.953,537.657,21.041,35.16,0.473,0.329,0.029,0.115,0.473,0.032,0.161,1.044e-4,0,0,0,0,-2.356e-4,2.013,90,14.16,998.096,0.001,339.88,0.64,2.466e7,5.75,25.967,0.043,0.02,0.028
1.218,138.708,138.708,225.147,225.243,182.433,182.647,2.946,-7.873e-5,2.946,90.002,6.58,8.835,28.61,-80.6,0.13,5.629e-6,1.566,-0.013,87.683,90.007,2595.616,555.616,0.421,8.79e-4,9.792,131.678,102.882,5.008,537.287,21.14,37.821,0.475,0.326,0.031,0.118,0.475,0.035,0.178,-3.571e-4,0,0,0,0,5.658e-5,2.017,90,14.098,996.982,0.001,339.843,0.663,2.553e7,5.75,25.967,0.036,0.02,0.029
1.254,146.953,146.953,231.729,231.831,182.336,182.494,3.189,-8.742e-5,3.189,90.002,6.88,7.593,28.61,-80.6,0.026,6.15e-6,4.217,-0.081,87.797,90.014,2583.886,543.886,0.419,8.769e-4,9.792,131.973,102.702,5.091,536.976,21.224,40.149,0.476,0.324,0.032,0.12,0.476,0.007,0.036,1.715e-4,0,0,0,0,3.875e-4,1.928,90,14.045,996.015,0.001,339.81,0.682,2.626e7,5.75,25.967,0.05,0.02,0.03
1.304,158.767,158.767,240.841,240.949,182.135,182.227,3.542,-1.108e-4,3.542,90.002,7.205,5.79,28.61,-80.6,0.105,5.392e-6,-1.458,-0.012,87.958,90.012,2567.635,527.635,0.416,8.74e-4,9.792,131.995,102.45,5.138,536.546,21.341,43.528,0.478,0.321,0.034,0.123,0.478,0.029,0.148,4.59e-4,0,0,0,0,-4.292e-5,1.822,90,13.968,994.629,0.001,339.764,0.709,2.727e7,5.75,25.967,0.038,0.021,0.031
1.341,167.932,167.932,247.671,247.782,181.871,181.977,3.816,-1.346e-4,3.816,90.002,7.425,6.205,28.61,-80.6,0.064,2.66e-6,2.264,-0.014,87.937,90.001,2555.439,515.439,0.413,8.718e-4,9.792,132.195,102.259,5.206,536.223,21.43,46.182,0.48,0.319,0.036,0.126,0.48,0.018,0.092,-1.066e-4,0,0,0,0,9.781e-5,1.774,90,13.908,993.554,0.001,339.727,0.73,2.802e7,5.75,25.967,0.05,0.021,0.032
1.391,180.543,180.543,256.753,256.871,181.404,181.577,4.196,-1.621e-4,4.196,90.002,7.784,7.91,28.61,-80.6,0.056,1.44e-6,-1.79,-0.009,87.811,89.993,2539.189,499.189,0.41,8.689e-4,9.792,132.388,102.001,5.285,535.793,21.55,49.891,0.483,0.316,0.039,0.129,0.483,0.016,0.082,2.784e-4,0,0,0,0,-5.686e-5,1.78,90,13.826,992.075,0.001,339.678,0.756,2.902e7,5.75,25.967,0.05,0.021,0.033
1.441,193.607,193.607,265.811,265.937,180.925,181.083,4.595,-1.785e-4,4.595,90.002,8.18,7.557,28.61,-80.6,0.028,-6.843e-6,1.582,-0.016,87.824,90.005,2522.938,482.938,0.407,8.659e-4,9.792,132.624,101.739,5.371,535.362,21.671,53.812,0.487,0.313,0.042,0.133,0.487,0.008,0.042,-1.539e-4,0,0,0,0,4.143e-5,1.788,90,13.742,990.543,0.001,339.626,0.783,3.002e7,5.75,25.967,0.013,0.021,0.034
1.454,197.032,197.032,268.131,268.259,180.798,180.94,4.701,-1.83e-4,4.701,90.002,8.274,7.187,28.61,-80.6,0.004,-6.881e-6,1.857,-0.091,87.847,90.007,2518.769,478.769,0.407,8.652e-4,9.792,132.716,101.672,5.399,535.252,21.703,54.855,0.488,0.312,0.043,0.133,0.488,0.001,0.006,-4.497e-4,0,0,0,0,5.611e-5,1.787,90,13.719,990.141,0.001,339.613,0.79,3.027e7,5.75,25.967,0.019,0.022,0.034
1.473,202.223,202.223,271.555,271.685,175.124,175.243,4.861,-1.905e-4,4.861,90.002,8.405,6.454,28.61,-80.6,0.028,-6.986e-6,-1.52,-0.014,87.88,90.008,2513.978,473.978,0.406,8.643e-4,9.792,132.747,101.594,5.418,521.585,21.189,56.424,0.49,0.311,0.044,0.135,0.49,0.008,0.042,-4.042e-5,0,0,0,0,-3.666e-5,1.777,90,13.686,989.533,0.001,339.592,0.8,3.065e7,5.75,25.967,0.029,0.022,0.035
1.502,210.132,210.132,276.486,276.619,166.565,166.667,5.107,-2.033e-4,5.107,90.002,8.581,5.836,28.61,-80.6,0.044,-6.732e-6,0.147,-0.003,87.901,90.004,2506.79,466.79,0.404,8.63e-4,9.792,132.825,101.476,5.452,501.085,20.415,58.751,0.492,0.309,0.046,0.137,0.492,0.012,0.068,3.133e-4,0,0,0,0,3.323e-7,1.764,90,13.634,988.605,0.001,339.561,0.815,3.118e7,5.75,25.967,0.043,0.022,0.035
1.545,222.253,222.253,283.416,283.554,153.618,153.74,5.484,-2.226e-4,5.484,90.002,8.838,6.129,28.61,-80.6,0.002,-8.061e-6,-1.698,0.077,87.847,90.004,2496.01,456.01,0.402,8.611e-4,9.791,133.056,101.299,5.523,470.335,19.245,62.17,0.496,0.307,0.049,0.14,0.496,4.446e-4,0.003,-4.399e-4,0,0,0,0,-4.201e-5,1.808,90,13.555,987.183,0.001,339.513,0.835,3.193e7,5.75,25.967,0.05,0.023,0.036
1.595,236.61,236.61,290.722,290.866,138.593,138.724,5.934,-2.446e-4,5.934,90.002,9.153,6.021,28.61,-80.6,0.028,-3.496e-6,0.606,0.005,87.824,89.999,2483.558,443.558,0.4,8.588e-4,9.791,133.177,101.092,5.58,434.818,17.881,65.988,0.501,0.305,0.054,0.143,0.501,0.008,0.044,4.425e-4,0,0,0,0,5.09e-6,1.753,90,13.462,985.5,0.001,339.457,0.857,3.272e7,5.75,25.967,0.05,0.023,0.037
1.645,251.313,251.313,297.275,297.424,123.534,123.619,6.398,-2.624e-4,6.398,90.002,9.411,4.595,28.61,-80.6,0.023,-3.745e-6,0.014,-0.004,87.857,89.994,2471.106,431.106,0.397,8.566e-4,9.791,133.341,100.883,5.645,399.302,16.503,69.64,0.507,0.303,0.058,0.146,0.507,0.006,0.036,-5.313e-5,0,0,0,0,0,1.832,90,13.366,983.775,0.001,339.399,0.877,3.342e7,5.75,25.967,0.05,0.023,0.038
1.695,266.325,266.325,303.073,303.226,108.352,108.443,6.874,-2.721e-4,6.874,90.002,9.633,4.459,28.61,-80.6,0.003,-8.877e-6,1.557,0.034,87.795,90.001,2458.655,418.655,0.395,8.543e-4,9.791,133.515,100.672,5.712,363.785,15.111,73.099,0.512,0.301,0.063,0.149,0.512,8.764e-4,0.005,-3.182e-4,0,0,0,0,3.087e-5,2.052,90,13.269,982.015,0.001,339.34,0.894,3.403e7,5.75,25.967,0.05,0.023,0.039
