# Simulation 6 (Up to date)
# 783 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26.9 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,2915,875,0.478,9.367e-4,9.792,NaN,107.575,NaN,0,0,0,0.938,0.844,0.014,0.08,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.739,90,15,1013.25,0.001,340.389,0.005,1.992e5,5.75,25.967,0.006,0.002,0
0.006,7.982e-4,7.982e-4,0.409,0.409,142.842,142.842,-1.269e-7,0,1.269e-7,270,5.326e-5,0.011,28.61,-80.6,76.677,0,0,0,90,0,2914.307,874.307,0.478,9.366e-4,9.792,NaN,107.567,NaN,444.822,15.587,1.276e-4,0.934,0.84,0.014,0.08,0.025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.727,90,15,1013.25,0.001,340.389,0.005,2.032e5,5.75,25.967,0.008,0.004,5.235e-5
0.014,0.01,0.01,2.163,2.163,295.763,295.763,-9.799e-7,0,9.799e-7,270,2.579e-4,0.084,28.61,-80.6,38.331,0,0,0,90,0,2911.533,871.533,0.477,9.361e-4,9.792,NaN,107.532,NaN,889.644,31.204,0.009,0.853,0.759,0.014,0.08,0.738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.71,90,15,1013.249,0.001,340.389,0.008,3.158e5,5.75,25.967,0.003,0.004,2.77e-4
0.017,0.017,0.017,3.042,3.042,379.062,379.062,-1.899e-6,0,1.899e-6,270,4.83e-4,0.097,28.61,-80.6,29.27,0,0,0,90,0,2910.144,870.144,0.477,9.358e-4,9.792,NaN,107.515,NaN,1131.639,39.711,0.018,0.814,0.721,0.014,0.08,0.917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.705,90,15,1013.248,0.001,340.389,0.01,3.994e5,5.75,25.967,0.003,0.006,3.895e-4
# Event LIFTOFF occurred at t=0.019 seconds
0.019,0.026,0.026,4.032,4.032,398.708,398.708,-3.427e-6,0,3.427e-6,270,7.471e-4,0,28.61,-80.6,22.857,0,0,0,90,0,2908.679,868.679,0.477,9.355e-4,9.792,NaN,107.497,NaN,1188.227,41.718,0.03,0.78,0.687,0.014,0.08,0.979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7,90,15,1013.247,0.001,340.389,0.013,5.011e5,5.75,25.967,0.004,0.007,5.162e-4
0.023,0.043,0.043,5.492,5.492,379.976,379.976,-6.229e-6,0,6.229e-6,270,7.471e-4,0,28.61,-80.6,17.124,0,0,0,90,0,2906.493,866.493,0.476,9.352e-4,9.792,NaN,107.469,NaN,1132.91,39.806,0.051,0.742,0.648,0.014,0.08,0.964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.693,90,15,1013.245,0.001,340.389,0.017,6.582e5,5.75,25.967,0.006,0.008,7.032e-4
0.029,0.085,0.085,7.769,7.769,348.693,348.693,-1.09e-5,0,1.09e-5,270,7.471e-4,0,28.61,-80.6,12.197,0,0,0,90,0,2902.849,862.849,0.476,9.345e-4,9.792,NaN,107.424,NaN,1040.716,36.612,0.087,0.7,0.607,0.014,0.08,0.869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.68,90,14.999,1013.24,0.001,340.389,0.023,9.104e5,5.75,25.967,0.01,0.008,9.947e-4
0.039,0.181,0.181,11.38,11.38,373.5,373.5,-1.837e-5,0,1.837e-5,270,7.471e-4,0,28.61,-80.6,8.295,0,0,0,90,0,2897.259,857.259,0.475,9.335e-4,9.792,NaN,107.354,NaN,1110.656,39.148,0.158,0.658,0.564,0.014,0.08,0.753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.66,90,14.999,1013.229,0.001,340.388,0.034,1.317e6,5.75,25.967,0.008,0.008,0.001
0.047,0.283,0.283,14.316,14.316,360.537,360.537,-2.435e-5,0,2.435e-5,270,7.471e-4,0,28.61,-80.6,6.546,0,0,0,90,0,2892.723,852.723,0.474,9.327e-4,9.792,NaN,107.297,NaN,1071.489,37.827,0.23,0.634,0.541,0.014,0.08,0.697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.644,90,14.998,1013.217,0.001,340.388,0.042,1.65e6,5.75,25.967,0.009,0.009,0.002
0.056,0.427,0.427,17.594,17.594,367.934,367.934,-3.107e-5,0,3.107e-5,270,7.471e-4,0,28.61,-80.6,5.327,0,0,0,90,0,2887.666,847.666,0.474,9.318e-4,9.792,NaN,107.233,NaN,1091.073,38.586,0.326,0.614,0.52,0.014,0.08,0.657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.641,90,14.997,1013.2,0.001,340.387,0.052,2.024e6,5.75,25.967,0.006,0.009,0.002
0.062,0.533,0.533,19.683,19.683,367.181,367.181,-3.532e-5,0,3.532e-5,270,7.471e-4,0,28.61,-80.6,4.775,0,0,0,90,0,2884.464,844.464,0.473,9.312e-4,9.792,NaN,107.193,NaN,1087.76,38.511,0.396,0.603,0.51,0.014,0.08,0.638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.645,90,14.997,1013.188,0.001,340.387,0.058,2.262e6,5.75,25.967,0.005,0.009,0.003
0.067,0.638,0.638,21.547,21.547,366.504,366.504,-3.911e-5,0,3.911e-5,270,7.471e-4,0,28.61,-80.6,4.372,0,0,0,90,0,2881.602,841.602,0.473,9.307e-4,9.792,NaN,107.156,NaN,1084.799,38.445,0.464,0.595,0.501,0.014,0.08,0.624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.648,90,14.996,1013.175,0.001,340.386,0.063,2.475e6,5.75,25.967,0.005,0.01,0.003
0.071,0.742,0.742,23.247,23.247,365.883,365.883,-4.258e-5,0,4.258e-5,270,7.471e-4,0,28.61,-80.6,4.061,0,0,0,90,0,2878.988,838.988,0.472,9.302e-4,9.792,NaN,107.123,NaN,1082.094,38.384,0.53,0.588,0.494,0.014,0.08,0.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.651,90,14.995,1013.163,0.001,340.386,0.068,2.669e6,5.75,25.967,0.004,0.01,0.003
0.076,0.845,0.845,24.819,24.819,365.305,365.305,-4.579e-5,0,4.579e-5,270,7.471e-4,0,28.61,-80.6,3.81,0,0,0,90,0,2876.564,836.564,0.472,9.298e-4,9.792,NaN,107.092,NaN,1079.587,38.327,0.595,0.582,0.489,0.014,0.08,0.605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.654,90,14.995,1013.151,0.001,340.386,0.073,2.849e6,5.75,25.967,0.004,0.01,0.003
0.08,0.955,0.955,26.386,26.386,364.727,364.727,-4.9e-5,0,4.9e-5,270,7.471e-4,0,28.61,-80.6,3.59,0,0,0,90,0,2874.146,834.146,0.472,9.293e-4,9.792,NaN,107.062,NaN,1077.085,38.27,0.664,0.577,0.483,0.014,0.08,0.597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.656,90,14.994,1013.138,0.001,340.385,0.078,3.028e6,5.75,25.967,0.004,0.011,0.003
# Event LAUNCHROD occurred at t=0.084 seconds
0.084,1.057,1.057,27.768,27.768,364.518,364.519,-5.183e-5,0,5.183e-5,270,7.471e-4,0.439,28.61,-80.6,3.417,0,0,0,90,0,2872.033,832.033,0.471,9.289e-4,9.792,125.305,107.035,3.177,1075.76,38.251,0.727,0.573,0.479,0.014,0.08,0.591,1.016,3.228,-1.555e-4,0,0,0,0,0,1.659,90,14.993,1013.126,0.001,340.385,0.082,3.186e6,5.75,25.967,0.006,0.011,0.004
0.089,1.221,1.221,29.84,29.84,364.204,364.204,-6.332e-5,0,6.332e-5,270,0.003,0.465,28.61,-80.6,3.182,0,0.165,-2.447e-6,90,89.999,2868.863,828.863,0.471,9.284e-4,9.792,125.632,106.994,3.241,1073.772,38.223,0.827,0.567,0.473,0.014,0.08,0.583,0.937,3.039,2.232e-4,0,0,0,0,3.564e-5,1.662,90,14.992,1013.107,0.001,340.384,0.088,3.423e6,5.75,25.967,0.009,0.011,0.004
0.098,1.489,1.489,32.943,32.943,363.727,363.728,-1.089e-4,0,1.089e-4,270,0.007,0.492,28.61,-80.6,2.882,0,0.438,-1.806e-5,89.997,89.999,2864.109,824.109,0.47,9.275e-4,9.792,126.06,106.933,3.326,1070.79,38.18,0.989,0.559,0.465,0.014,0.08,0.572,0.839,2.792,4.885e-4,0,0,0,0,2.066e-4,1.668,90,14.99,1013.075,0.001,340.383,0.097,3.777e6,5.75,25.967,0.006,0.012,0.004
0.104,1.693,1.693,35.124,35.124,363.388,363.388,-1.622e-4,0,1.622e-4,270,0.01,0.501,28.61,-80.6,2.703,0,0.649,-4.879e-5,89.994,89.997,2860.765,820.765,0.469,9.269e-4,9.792,126.321,106.89,3.379,1068.692,38.15,1.111,0.554,0.459,0.014,0.081,0.565,0.782,2.641,4.345e-4,0,0,0,0,3.989e-4,1.673,90,14.989,1013.051,0.001,340.382,0.103,4.027e6,5.75,25.967,0.009,0.012,0.004
0.113,2.024,2.024,38.393,38.393,363.383,363.384,-2.76e-4,0,2.76e-4,270,0.015,0.498,28.61,-80.6,2.47,0,0.994,-5.367e-5,89.986,89.997,2855.781,815.781,0.469,9.26e-4,9.792,126.667,106.826,3.451,1067.014,38.156,1.306,0.547,0.452,0.014,0.081,0.556,0.708,2.442,2.737e-5,0,0,0,0,7.841e-4,1.681,90,14.987,1013.013,0.001,340.381,0.113,4.401e6,5.75,25.967,0.013,0.012,0.005
0.126,2.575,2.575,43.298,43.298,363.367,363.367,-5.215e-4,0,5.215e-4,270,0.021,0.451,28.61,-80.6,2.18,0,1.577,-6.449e-5,89.969,89.997,2848.306,808.306,0.468,9.247e-4,9.792,127.111,106.729,3.545,1064.497,38.166,1.628,0.538,0.443,0.014,0.081,0.545,0.617,2.187,-2.52e-4,0,0,0,0,0.002,1.693,90,14.983,1012.948,0.001,340.379,0.127,4.962e6,5.75,25.967,0.008,0.012,0.006
0.134,2.91,2.91,46.025,46.025,363.352,363.352,-6.942e-4,0,6.942e-4,270,0.025,0.4,28.61,-80.6,2.04,0,1.933,-2.646e-5,89.956,89.998,2844.148,804.148,0.467,9.239e-4,9.792,127.33,106.675,3.592,1063.097,38.172,1.821,0.534,0.438,0.014,0.081,0.54,0.574,2.061,-3.616e-4,0,0,0,0,0.002,1.699,90,14.981,1012.909,0.001,340.377,0.135,5.274e6,5.75,25.967,0.011,0.013,0.006
0.145,3.452,3.452,50.12,50.12,364.061,364.061,-9.941e-4,0,9.941e-4,270,0.028,0.285,28.61,-80.6,1.852,0,2.511,-5.512e-5,89.931,89.998,2837.927,797.927,0.466,9.228e-4,9.792,127.628,106.594,3.658,1063.097,38.255,2.13,0.527,0.432,0.014,0.081,0.533,0.518,1.89,2.271e-4,0,0,0,0,0.003,1.709,90,14.978,1012.845,0.001,340.375,0.147,5.742e6,5.75,25.967,0.017,0.013,0.006
0.162,4.35,4.35,56.278,56.278,365.115,365.115,-0.002,1.228e-8,0.002,270,0.031,0.025,28.61,-80.6,1.619,0,3.468,-8.043e-6,89.881,89.999,2828.597,788.597,0.464,9.211e-4,9.792,128.008,106.471,3.746,1063.097,38.382,2.639,0.52,0.423,0.014,0.082,0.524,0.448,1.675,-2.405e-4,0,0,0,0,0.004,1.739,90,14.972,1012.74,0.001,340.372,0.165,6.446e6,5.75,25.967,0.008,0.014,0.007
0.17,4.803,4.803,59.146,59.146,365.6,365.6,-0.002,1.712e-8,0.002,270.001,0.031,0.137,28.61,-80.6,1.522,0,3.949,-6.606e-5,89.852,89.999,2824.26,784.26,0.464,9.203e-4,9.792,128.169,106.414,3.784,1063.097,38.441,2.893,0.516,0.42,0.014,0.082,0.52,0.42,1.584,4.094e-4,0,0,0,0,0.005,1.756,90,14.969,1012.687,0.001,340.37,0.174,6.775e6,5.75,25.967,0.012,0.014,0.008
0.182,5.525,5.525,63.46,63.46,367.057,367.057,-0.002,2.647e-8,0.002,270.001,0.028,0.44,28.61,-80.6,1.383,0,4.708,-1.56e-4,89.801,89.999,2817.737,777.737,0.463,9.191e-4,9.792,128.404,106.328,3.839,1065.156,38.604,3.297,0.512,0.415,0.015,0.083,0.515,0.38,1.451,3.962e-4,0,0,0,0,0.006,1.781,90,14.964,1012.602,0.001,340.367,0.187,7.268e6,5.75,25.967,0.018,0.015,0.008
0.199,6.703,6.703,69.963,69.963,369.235,369.236,-0.002,4.837e-8,0.002,270.001,0.015,1.037,28.61,-80.6,1.183,0,5.913,-4.688e-4,89.707,89.998,2807.953,767.953,0.461,9.174e-4,9.792,128.748,106.198,3.922,1068.244,38.851,3.954,0.506,0.408,0.015,0.083,0.508,0.322,1.256,1.854e-4,0,0,0,0,0.008,1.818,90,14.956,1012.464,0.001,340.362,0.206,8.012e6,5.75,25.967,0.003,0.015,0.009
0.202,6.884,6.884,70.909,70.909,369.55,369.551,-0.003,5.277e-8,0.003,270.001,0.012,1.139,28.61,-80.6,1.153,0,6.092,-4.458e-4,89.692,89.998,2806.535,766.535,0.461,9.171e-4,9.792,128.8,106.179,3.934,1068.692,38.887,4.054,0.505,0.407,0.015,0.083,0.507,0.314,1.225,1.968e-4,0,0,0,0,0.009,1.821,90,14.955,1012.443,0.001,340.362,0.208,8.12e6,5.75,25.967,0.004,0.016,0.009
0.206,7.159,7.159,72.328,72.328,369.592,369.594,-0.003,6.027e-8,0.003,270.001,0.007,1.3,28.61,-80.6,1.107,0,6.361,-4.804e-4,89.668,89.998,2804.416,764.416,0.461,9.167e-4,9.792,128.88,106.15,3.953,1068.16,38.897,4.207,0.504,0.405,0.015,0.084,0.506,0.301,1.18,-3.034e-4,0,0,0,0,0.009,1.825,90,14.953,1012.41,0.001,340.361,0.213,8.282e6,5.75,25.967,0.006,0.017,0.009
0.212,7.581,7.581,74.457,74.457,369.653,369.656,-0.003,7.389e-8,0.003,270.002,9.571e-4,1.556,28.61,-80.6,1.039,0,6.765,-5.14e-4,89.63,89.998,2801.238,761.238,0.46,9.162e-4,9.792,129,106.108,3.981,1067.362,38.912,4.441,0.502,0.403,0.015,0.084,0.504,0.281,1.111,-2.011e-4,0,0,0,0,0.01,1.831,90,14.951,1012.361,0.001,340.359,0.219,8.525e6,5.75,25.967,0.009,0.017,0.01
0.22,8.238,8.238,77.651,77.651,369.74,369.745,-0.003,1.009e-7,0.003,270.002,0.016,1.979,28.61,-80.6,0.938,0,7.368,-6.338e-4,89.569,89.998,2796.472,756.472,0.459,9.153e-4,9.792,129.179,106.044,4.024,1066.166,38.935,4.803,0.5,0.4,0.015,0.084,0.501,0.253,1.008,-2.464e-4,0,0,0,0,0.011,1.84,90,14.946,1012.284,0.001,340.356,0.228,8.891e6,5.75,25.967,0.013,0.018,0.01
0.233,9.276,9.276,82.444,82.444,369.861,369.87,-0.002,1.609e-7,0.002,270.004,0.046,2.7,28.61,-80.6,0.787,0,8.248,-5.396e-4,89.468,89.997,2789.321,749.321,0.458,9.14e-4,9.792,129.45,105.947,4.087,1064.371,38.969,5.373,0.496,0.396,0.015,0.085,0.497,0.211,0.851,-5.587e-5,0,0,0,0,0.012,1.853,90,14.94,1012.162,0.001,340.352,0.242,9.438e6,5.75,25.967,0.019,0.018,0.011
0.253,10.948,10.948,89.635,89.635,370.017,370.038,-6.189e-4,3.096e-7,6.189e-4,270.029,0.111,3.973,28.61,-80.6,0.563,0,9.45,-5.371e-4,89.295,89.998,2778.596,738.596,0.456,9.121e-4,9.792,129.861,105.801,4.184,1061.679,39.02,6.287,0.492,0.39,0.016,0.086,0.492,0.15,0.613,2.736e-4,0,0,0,0,0.013,1.872,90,14.929,1011.966,0.001,340.346,0.263,1.026e7,5.75,25.967,0.029,0.018,0.011
0.282,13.72,13.72,100.427,100.428,370.19,370.243,0.005,6.974e-7,0.005,89.991,0.259,6.277,28.61,-80.6,0.229,0,10.733,-0.002,88.999,89.998,2762.508,722.508,0.454,9.092e-4,9.792,130.488,105.58,4.332,1057.64,39.098,7.794,0.486,0.383,0.016,0.087,0.486,0.06,0.248,-1.373e-4,0,0,0,0,0.013,1.897,90,14.911,1011.641,0.001,340.335,0.295,1.149e7,5.75,25.967,0.021,0.019,0.013
0.303,15.932,15.932,108.277,108.278,370.266,370.356,0.012,1.148e-6,0.012,89.994,0.412,8.163,28.61,-80.6,0.001,0,11.031,-0.301,88.767,89.997,2750.811,710.811,0.452,9.071e-4,9.792,130.931,105.418,4.437,1054.704,39.155,8.994,0.483,0.378,0.017,0.088,0.483,3.892e-4,-0.007,2.369e-4,0,0,0,0,0.009,1.921,90,14.896,1011.381,0.001,340.326,0.318,1.239e7,5.75,25.967,0.032,0.019,0.014
0.335,19.562,19.562,120.014,120.017,367.878,368.041,0.029,2.252e-6,0.029,89.996,0.717,10.974,28.61,-80.6,0.275,0,-10.171,-0.001,88.425,89.997,2733.658,693.658,0.449,9.04e-4,9.792,130.487,105.178,4.402,1043.809,38.994,10.953,0.479,0.371,0.018,0.09,0.479,0.073,0.328,4.277e-4,0,0,0,0,-0.008,2.006,90,14.873,1010.956,0.001,340.312,0.353,1.373e7,5.75,25.967,0.048,0.02,0.015
0.383,25.704,25.704,137.474,137.481,364.106,364.389,0.078,5.11e-6,0.078,89.996,1.327,14.357,28.61,-80.6,0.524,-1.012e-6,-5.514,-8.983e-4,88.037,89.997,2707.928,667.928,0.445,8.993e-4,9.792,130.135,104.812,4.404,1027.468,38.749,14.24,0.474,0.361,0.019,0.094,0.475,0.14,0.62,-3.36e-4,0,0,0,0,-0.002,2.128,90,14.833,1010.235,0.001,340.288,0.404,1.572e7,5.75,25.967,0.018,0.02,0.018
0.401,28.309,28.309,144.194,144.203,362.601,362.913,0.105,6.671e-6,0.105,89.996,1.6,15.038,28.61,-80.6,0.544,-1.196e-6,-2.753,-4.149e-4,87.96,89.998,2697.953,657.953,0.443,8.975e-4,9.792,130.137,104.668,4.429,1021.132,38.652,15.623,0.473,0.358,0.02,0.095,0.473,0.146,0.648,-4.207e-4,0,0,0,0,-4.27e-4,2.168,90,14.816,1009.93,0.001,340.277,0.424,1.649e7,5.75,25.967,0.025,0.021,0.018
0.426,32.052,32.052,153.3,153.313,361.226,361.549,0.15,9.256e-6,0.15,89.996,1.984,15.299,28.61,-80.6,0.533,-1.378e-6,1.568,0.002,87.944,89.997,2684.767,644.767,0.441,8.951e-4,9.792,130.207,104.476,4.475,1014.533,38.591,17.602,0.472,0.354,0.02,0.097,0.472,0.144,0.643,1.11e-4,0,0,0,0,1.226e-4,2.092,90,14.792,1009.491,0.001,340.263,0.451,1.752e7,5.75,25.967,0.022,0.021,0.02
0.448,35.562,35.562,161.345,161.362,359.997,360.291,0.198,1.211e-5,0.198,89.996,2.318,14.555,28.61,-80.6,0.435,-9.507e-7,5.468,0.002,88.023,89.996,2673.074,633.074,0.439,8.93e-4,9.792,130.427,104.305,4.543,1008.682,38.536,19.452,0.471,0.35,0.021,0.099,0.471,0.117,0.53,-4.829e-4,0,0,0,0,0.001,2.025,90,14.769,1009.079,0.001,340.249,0.474,1.844e7,5.75,25.967,0.024,0.022,0.021
0.473,39.591,39.591,170.083,170.103,358.64,358.865,0.258,1.606e-5,0.258,89.996,2.652,12.689,28.61,-80.6,0.245,-6.448e-7,8.824,0.005,88.2,89.995,2660.33,620.33,0.436,8.907e-4,9.792,130.819,104.116,4.644,1002.304,38.476,21.574,0.47,0.347,0.022,0.101,0.47,0.065,0.301,1.857e-4,0,0,0,0,0.003,1.968,90,14.743,1008.607,0.001,340.233,0.5,1.943e7,5.75,25.967,0.024,0.022,0.022
0.497,43.815,43.815,178.75,178.774,357.245,357.387,0.326,2.103e-5,0.326,89.996,2.928,10.078,28.61,-80.6,0.014,-7.062e-7,10.214,0.066,88.435,89.994,2647.64,607.64,0.434,8.884e-4,9.792,131.296,103.926,4.76,995.954,38.416,23.803,0.47,0.343,0.023,0.103,0.47,0.004,0.014,1.639e-4,0,0,0,0,0.004,1.912,90,14.715,1008.111,0.001,340.216,0.526,2.041e7,5.75,25.967,0.036,0.023,0.023
0.533,50.541,50.541,191.637,191.664,352.348,352.4,0.438,3.016e-5,0.438,89.996,3.217,5.999,28.61,-80.6,0.295,-6.359e-7,-7.183,0.005,88.768,90,2629.291,589.291,0.431,8.851e-4,9.792,130.922,103.648,4.743,979.658,38.051,27.364,0.47,0.338,0.025,0.107,0.47,0.08,0.379,-4.18e-4,0,0,0,0,-0.002,1.888,90,14.671,1007.322,0.001,340.19,0.564,2.187e7,5.75,25.967,0.024,0.023,0.025
0.557,55.182,55.182,199.949,199.977,349.032,349.061,0.516,3.618e-5,0.516,89.996,3.339,4.457,28.61,-80.6,0.381,-3.531e-7,-2.23,0.004,88.883,90.007,2617.316,577.316,0.429,8.83e-4,9.792,130.867,103.465,4.766,969.023,37.81,29.815,0.471,0.335,0.026,0.109,0.471,0.104,0.496,3.973e-4,0,0,0,0,-1.456e-4,1.891,90,14.641,1006.778,0.001,340.172,0.588,2.281e7,5.75,25.967,0.017,0.027,0.026
0.574,58.547,58.547,205.72,205.748,346.655,346.682,0.572,3.979e-5,0.572,89.996,3.41,4.315,28.61,-80.6,0.369,0,1.905,0.002,88.886,90.01,2608.935,568.935,0.427,8.814e-4,9.792,130.962,103.336,4.805,961.579,37.64,31.586,0.471,0.333,0.027,0.111,0.472,0.101,0.484,1.351e-4,0,0,0,0,1.005e-4,1.917,90,14.619,1006.383,0.001,340.158,0.605,2.347e7,5.75,25.967,0.016,0.028,0.026
0.59,61.88,61.88,211.243,211.272,344.319,344.356,0.627,4.258e-5,0.627,89.996,3.484,5.044,28.61,-80.6,0.296,-4.52e-7,5.678,0.005,88.825,90.01,2600.859,560.859,0.426,8.8e-4,9.792,131.167,103.21,4.862,954.407,37.475,33.335,0.472,0.331,0.028,0.113,0.472,0.081,0.392,-4.482e-4,0,0,0,0,8.461e-4,1.943,90,14.598,1005.992,0.001,340.145,0.621,2.409e7,5.75,25.967,0.013,0.029,0.027
0.603,64.742,64.742,215.844,215.873,342.324,342.381,0.674,4.439e-5,0.674,89.996,3.559,6.259,28.61,-80.6,0.196,-4.037e-7,8.148,0.005,88.731,90.008,2594.088,554.088,0.424,8.788e-4,9.792,131.411,103.105,4.923,948.394,37.336,34.836,0.473,0.329,0.029,0.114,0.473,0.053,0.26,3.954e-4,0,0,0,0,0.002,1.96,90,14.579,1005.657,0.001,340.134,0.635,2.461e7,5.75,25.967,0.02,0.029,0.028
0.623,69.15,69.15,222.698,222.729,339.614,339.728,0.747,4.634e-5,0.747,89.996,3.71,8.793,28.61,-80.6,0.005,0,9.738,0.157,88.546,90.003,2584.386,544.386,0.423,8.77e-4,9.792,131.856,102.952,5.027,940.441,37.162,37.153,0.474,0.327,0.03,0.117,0.474,0.001,0.005,-3.095e-4,0,0,0,0,0.002,1.963,90,14.551,1005.14,0.001,340.117,0.655,2.538e7,5.75,25.967,0.03,0.03,0.029
0.653,76.019,76.019,232.876,232.911,335.431,335.661,0.863,4.864e-5,0.863,89.997,4.033,12.418,28.61,-80.6,0.233,-3.116e-7,-6.33,0.002,88.289,89.998,2569.832,529.832,0.42,8.744e-4,9.792,131.621,102.721,5.026,928.512,36.899,40.786,0.476,0.323,0.032,0.12,0.476,0.064,0.323,2.221e-4,0,0,0,0,-8.653e-4,1.977,90,14.506,1004.334,0.001,340.089,0.685,2.653e7,5.75,25.967,0.018,0.031,0.03
0.672,80.368,80.368,239.035,239.073,332.849,333.117,0.94,5.035e-5,0.94,89.997,4.272,13.341,28.61,-80.6,0.276,3.801e-7,-1.691,5.363e-4,88.214,89.997,2560.936,520.936,0.418,8.728e-4,9.792,131.655,102.579,5.057,921.22,36.736,43.095,0.477,0.321,0.034,0.122,0.477,0.076,0.385,1.455e-4,0,0,0,0,-5.861e-5,2.033,90,14.478,1003.824,0.001,340.072,0.703,2.722e7,5.75,25.967,0.015,0.031,0.031
0.686,83.893,83.893,243.879,243.92,330.808,331.066,1.004,5.208e-5,1.004,89.997,4.466,13.062,28.61,-80.6,0.245,1.048e-6,2.255,-9.346e-5,88.218,89.997,2553.889,513.889,0.417,8.715e-4,9.792,131.797,102.466,5.101,915.444,36.607,44.968,0.479,0.32,0.035,0.124,0.479,0.068,0.346,-1.036e-4,0,0,0,0,1.001e-4,2.077,90,14.455,1003.411,0.001,340.058,0.717,2.776e7,5.75,25.967,0.016,0.032,0.031
0.702,87.766,87.766,249.06,249.104,328.612,328.824,1.075,5.43e-5,1.075,89.997,4.663,11.795,28.61,-80.6,0.158,1.468e-6,5.718,0.002,88.282,89.997,2546.305,506.305,0.416,8.701e-4,9.792,132.05,102.343,5.166,909.227,36.467,47.03,0.48,0.318,0.036,0.126,0.48,0.044,0.225,-1.712e-4,0,0,0,0,6.174e-4,2.12,90,14.43,1002.957,0.001,340.043,0.733,2.835e7,5.75,25.967,0.023,0.032,0.032
0.725,93.566,93.566,256.532,256.578,322.67,322.791,1.185,5.823e-5,1.185,89.997,4.901,8.832,28.61,-80.6,0.015,1.274e-6,-7.612,0.047,88.443,89.995,2535.865,495.865,0.414,8.683e-4,9.792,132.45,102.172,5.266,893.508,35.984,50.128,0.483,0.315,0.039,0.129,0.483,0.004,0.023,2.544e-4,0,0,0,0,-0.001,2.138,90,14.392,1002.276,0.001,340.02,0.755,2.918e7,5.75,25.967,0.034,0.033,0.033
0.759,102.584,102.584,267.48,267.529,313.548,313.593,1.358,6.66e-5,1.358,89.997,5.134,5.306,28.61,-80.6,0.191,6.538e-6,-2.197,0.005,88.63,89.996,2520.205,480.205,0.411,8.654e-4,9.792,132.364,101.914,5.296,869.93,35.252,54.955,0.487,0.312,0.042,0.133,0.487,0.053,0.283,-1.882e-4,0,0,0,0,-7.903e-5,2.152,90,14.333,1001.219,0.001,339.985,0.787,3.041e7,5.75,25.967,0.016,0.034,0.034
0.775,106.806,106.806,272.351,272.401,309.3,309.344,1.439,7.085e-5,1.439,89.997,5.215,5.227,28.61,-80.6,0.18,7.383e-6,1.908,0.004,88.633,89.999,2513.087,473.087,0.409,8.641e-4,9.792,132.486,101.796,5.337,859.213,34.916,57.218,0.489,0.31,0.044,0.135,0.49,0.051,0.27,3.389e-4,0,0,0,0,5.746e-5,2.144,90,14.306,1000.723,0.001,339.968,0.801,3.095e7,5.75,25.967,0.016,0.034,0.035
