# Simulation 3 (Up to date)
# 485 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (25.8 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
51.758,113.417,113.417,-6.581,6.866,-0.003,0.088,-7.53,0.027,7.53,270.206,1.957,0.088,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.636,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.016,90,14.263,999.948,0.001,339.942,0.019,7.473e5,5.75,25.967,0.336,0.178,8.896e-4
52.095,111.205,111.205,-6.582,6.875,0.007,0.311,-8.193,0.027,8.193,270.189,1.986,0.311,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.667,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.196,90,14.277,1000.208,0.001,339.951,0.019,7.479e5,5.75,25.967,0.336,0.178,8.911e-4
52.431,108.993,108.993,-6.58,6.904,-2.338e-5,0.239,-8.878,0.027,8.878,270.175,2.091,0.239,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.648,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.931,90,14.292,1000.467,0.001,339.96,0.019,7.476e5,5.75,25.967,0.5,0.178,8.959e-4
52.931,105.703,105.703,-6.58,6.869,0.002,0.163,-9.893,0.027,9.893,270.156,1.971,0.163,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.648,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.081,90,14.313,1000.853,0.001,339.973,0.019,7.477e5,5.75,25.967,0.336,0.178,8.901e-4
53.267,103.493,103.493,-6.579,6.884,0.002,0.186,-10.565,0.027,10.565,270.146,2.026,0.186,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.651,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.901,90,14.327,1001.112,0.001,339.981,0.019,7.478e5,5.75,25.967,0.336,0.178,8.927e-4
53.603,101.283,101.283,-6.578,6.865,0.003,0.212,-11.235,0.027,11.235,270.137,1.963,0.212,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.652,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.822,90,14.342,1001.371,0.001,339.99,0.019,7.478e5,5.75,25.967,0.336,0.178,8.896e-4
53.939,99.073,99.073,-6.578,6.844,-1.906e-4,0.03,-11.882,0.027,11.882,270.13,1.892,0.03,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.642,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.913,90,14.356,1001.63,0.001,339.999,0.019,7.477e5,5.75,25.967,0.336,0.179,8.862e-4
54.274,96.864,96.864,-6.578,6.847,0.004,0.192,-12.519,0.027,12.52,270.123,1.902,0.192,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.654,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.774,90,14.37,1001.89,0.001,340.007,0.019,7.48e5,5.75,25.967,0.336,0.179,8.867e-4
54.61,94.655,94.655,-6.576,6.828,0.003,0.246,-13.147,0.027,13.148,270.117,1.838,0.246,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.656,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.004,90,14.385,1002.149,0.001,340.016,0.019,7.481e5,5.75,25.967,0.336,0.179,8.836e-4
54.946,92.447,92.447,-6.575,6.85,0.002,0.233,-13.779,0.027,13.779,270.112,1.92,0.233,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.652,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.078,90,14.399,1002.408,0.001,340.025,0.019,7.48e5,5.75,25.967,0.336,0.179,8.872e-4
55.282,90.239,90.239,-6.575,6.872,0.001,0.186,-14.437,0.027,14.437,270.106,1.999,0.186,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.648,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.124,90,14.413,1002.667,0.001,340.033,0.019,7.48e5,5.75,25.967,0.336,0.179,8.908e-4
55.618,88.031,88.031,-6.574,6.89,0.002,0.187,-15.118,0.027,15.118,270.101,2.061,0.187,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.65,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.188,90,14.428,1002.925,0.001,340.042,0.019,7.481e5,5.75,25.967,0.336,0.179,8.938e-4
55.953,85.824,85.824,-6.574,6.908,0.004,0.278,-15.821,0.027,15.821,270.097,2.124,0.278,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.66,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.938,90,14.442,1003.184,0.001,340.051,0.019,7.483e5,5.75,25.967,0.336,0.179,8.969e-4
56.289,83.618,83.618,-6.572,6.879,0.006,0.399,-16.518,0.027,16.518,270.093,2.031,0.399,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.673,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.764,90,14.456,1003.443,0.001,340.06,0.019,7.486e5,5.75,25.967,0.336,0.179,8.921e-4
56.625,81.412,81.412,-6.57,6.839,-0.003,0.233,-17.177,0.027,17.177,270.089,1.897,0.233,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.641,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.741,90,14.471,1003.702,0.001,340.068,0.019,7.481e5,5.75,25.967,0.336,0.179,8.855e-4
56.96,79.206,79.206,-6.571,6.818,-2.111e-4,0.101,-17.801,0.027,17.801,270.086,1.819,0.101,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.643,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.887,90,14.485,1003.96,0.001,340.077,0.019,7.482e5,5.75,25.967,0.336,0.179,8.822e-4
57.296,77.001,77.001,-6.571,6.828,0.003,0.176,-18.417,0.027,18.417,270.083,1.853,0.176,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.652,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.971,90,14.499,1004.219,0.001,340.086,0.019,7.484e5,5.75,25.967,0.336,0.179,8.837e-4
57.631,74.797,74.797,-6.57,6.843,7.245e-4,0.076,-19.048,0.027,19.048,270.08,1.912,0.076,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.644,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.861,90,14.514,1004.478,0.001,340.094,0.019,7.483e5,5.75,25.967,0.335,0.18,8.862e-4
57.967,72.592,72.592,-6.57,6.835,0.005,0.244,-19.686,0.027,19.686,270.077,1.886,0.244,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.659,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.05,90,14.528,1004.736,0.001,340.103,0.019,7.486e5,5.75,25.967,0.335,0.18,8.85e-4
58.302,70.389,70.389,-6.568,6.857,-1.557e-5,0.142,-20.332,0.027,20.332,270.075,1.968,0.142,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.644,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.873,90,14.542,1004.995,0.001,340.112,0.019,7.484e5,5.75,25.967,0.5,0.18,8.886e-4
58.802,67.105,67.105,-6.568,6.837,0.005,0.237,-21.298,0.026,21.298,270.071,1.897,0.237,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.659,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.056,90,14.564,1005.38,0.001,340.125,0.019,7.487e5,5.75,25.967,0.335,0.18,8.853e-4
59.138,64.902,64.902,-6.567,6.858,0.003,0.282,-21.948,0.026,21.948,270.069,1.977,0.282,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.658,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.166,90,14.578,1005.638,0.001,340.133,0.019,7.487e5,5.75,25.967,0.335,0.18,8.888e-4
59.473,62.7,62.7,-6.566,6.885,6.382e-4,0.23,-22.626,0.026,22.626,270.067,2.071,0.23,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.649,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.917,90,14.592,1005.896,0.001,340.142,0.019,7.486e5,5.75,25.967,0.335,0.18,8.933e-4
59.808,60.498,60.498,-6.566,6.862,0.004,0.315,-23.308,0.026,23.308,270.065,1.994,0.315,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.663,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.783,90,14.607,1006.155,0.001,340.151,0.019,7.489e5,5.75,25.967,0.335,0.18,8.895e-4
60.144,58.297,58.297,-6.564,6.83,0.007,0.453,-23.959,0.026,23.959,270.063,1.888,0.453,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.682,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.192,90,14.621,1006.413,0.001,340.159,0.019,7.493e5,5.75,25.967,0.335,0.18,8.844e-4
60.479,56.097,56.097,-6.562,6.871,-0.006,0.221,-24.617,0.026,24.617,270.061,2.04,0.221,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.634,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.189,90,14.635,1006.671,0.001,340.168,0.019,7.485e5,5.75,25.967,0.335,0.18,8.912e-4
60.814,53.896,53.896,-6.564,6.896,0.003,0.272,-25.314,0.026,25.314,270.059,2.114,0.272,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.658,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.297,90,14.65,1006.929,0.001,340.177,0.019,7.49e5,5.75,25.967,0.335,0.18,8.951e-4
61.149,51.696,51.696,-6.562,6.923,-0.002,0.054,-26.038,0.026,26.038,270.058,2.205,0.054,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.639,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.242,90,14.664,1007.187,0.001,340.185,0.019,7.487e5,5.75,25.967,0.335,0.181,8.997e-4
61.485,49.497,49.497,-6.563,6.929,0.002,0.106,-26.78,0.026,26.78,270.056,2.224,0.106,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.649,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.153,90,14.678,1007.445,0.001,340.194,0.019,7.489e5,5.75,25.967,0.335,0.181,9.007e-4
61.82,47.298,47.298,-6.562,6.917,0.008,0.348,-27.519,0.026,27.519,270.055,2.188,0.348,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.672,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.956,90,14.693,1007.703,0.001,340.203,0.019,7.494e5,5.75,25.967,0.335,0.181,8.987e-4
62.155,45.1,45.1,-6.56,6.879,-0.001,0.242,-28.233,0.026,28.233,270.053,2.072,0.242,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.646,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.91,90,14.707,1007.961,0.001,340.211,0.019,7.49e5,5.75,25.967,0.335,0.181,8.926e-4
62.49,42.901,42.901,-6.56,6.855,-3.164e-4,0.113,-28.913,0.026,28.913,270.052,1.99,0.113,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.643,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.066,90,14.721,1008.218,0.001,340.22,0.019,7.49e5,5.75,25.967,0.335,0.181,8.887e-4
62.825,40.704,40.704,-6.56,6.867,0.003,0.171,-29.586,0.026,29.586,270.051,2.028,0.171,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.652,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.143,90,14.735,1008.476,0.001,340.229,0.019,7.492e5,5.75,25.967,0.335,0.181,8.905e-4
63.16,38.507,38.507,-6.559,6.883,0.004,0.248,-30.275,0.026,30.275,270.049,2.086,0.247,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.657,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.92,90,14.75,1008.734,0.001,340.237,0.019,7.493e5,5.75,25.967,0.335,0.181,8.932e-4
63.495,36.31,36.31,-6.558,6.857,0.002,0.248,-30.96,0.026,30.96,270.048,2.003,0.248,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.654,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.837,90,14.764,1008.991,0.001,340.246,0.019,7.493e5,5.75,25.967,0.335,0.181,8.89e-4
63.83,34.114,34.114,-6.557,6.833,7.113e-4,0.19,-31.617,0.026,31.617,270.047,1.92,0.19,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.648,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.793,90,14.778,1009.249,0.001,340.255,0.019,7.492e5,5.75,25.967,0.335,0.181,8.85e-4
64.165,31.918,31.918,-6.557,6.815,0.002,0.198,-32.249,0.026,32.249,270.046,1.856,0.198,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.652,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.989,90,14.793,1009.507,0.001,340.263,0.019,7.493e5,5.75,25.967,0.335,0.181,8.821e-4
64.499,29.723,29.723,-6.556,6.832,9.858e-4,0.139,-32.881,0.026,32.881,270.045,1.922,0.139,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.647,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.829,90,14.807,1009.764,0.001,340.272,0.019,7.493e5,5.75,25.967,0.335,0.182,8.85e-4
64.834,27.528,27.528,-6.556,6.819,0.01,0.417,-33.517,0.026,33.517,270.044,1.876,0.417,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.684,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.597,90,14.821,1010.021,0.001,340.28,0.019,7.5e5,5.75,25.967,0.335,0.182,8.828e-4
65.169,25.334,25.334,-6.553,6.779,-0.006,0.131,-34.122,0.026,34.122,270.043,1.736,0.13,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.631,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.824,90,14.835,1010.279,0.001,340.289,0.019,7.491e5,5.75,25.967,0.335,0.182,8.763e-4
65.504,23.139,23.139,-6.555,6.792,0.013,0.476,-34.71,0.026,34.71,270.043,1.78,0.475,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.696,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.462,90,14.85,1010.536,0.001,340.298,0.019,7.503e5,5.75,25.967,0.335,0.182,8.784e-4
65.838,20.946,20.946,-6.551,6.748,-0.007,0.212,-35.279,0.026,35.279,270.042,1.621,0.212,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.632,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.763,90,14.864,1010.793,0.001,340.306,0.019,7.492e5,5.75,25.967,0.335,0.182,8.714e-4
66.173,18.753,18.753,-6.553,6.768,-2.478e-4,0.033,-35.834,0.026,35.834,270.041,1.691,0.033,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.642,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.67,90,14.878,1011.051,0.001,340.315,0.019,7.495e5,5.75,25.967,0.335,0.182,8.745e-4
66.508,16.56,16.56,-6.553,6.765,0.004,0.198,-36.398,0.026,36.398,270.041,1.68,0.198,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.656,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.814,90,14.892,1011.308,0.001,340.324,0.019,7.497e5,5.75,25.967,0.335,0.182,8.741e-4
66.842,14.368,14.368,-6.552,6.781,0.002,0.21,-36.971,0.026,36.971,270.04,1.747,0.21,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.652,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.888,90,14.907,1011.565,0.001,340.332,0.019,7.497e5,5.75,25.967,0.335,0.182,8.767e-4
67.177,12.176,12.176,-6.551,6.798,6.47e-4,0.134,-37.567,0.026,37.567,270.039,1.817,0.134,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.646,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.728,90,14.921,1011.822,0.001,340.341,0.019,7.497e5,5.75,25.967,0.335,0.182,8.796e-4
67.511,9.985,9.985,-6.551,6.786,0.005,0.273,-38.167,0.026,38.167,270.039,1.772,0.272,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.662,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.955,90,14.935,1012.079,0.001,340.35,0.019,7.5e5,5.75,25.967,0.334,0.182,8.776e-4
67.846,7.794,7.794,-6.549,6.809,0.014,0.551,-38.775,0.026,38.775,270.038,1.863,0.551,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.707,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.232,90,14.949,1012.336,0.001,340.358,0.019,7.508e5,5.75,25.967,0.334,0.182,8.814e-4
68.18,5.605,5.605,-6.544,6.857,-0.007,0.348,-39.429,0.026,39.429,270.037,2.047,0.348,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.64,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.281,90,14.964,1012.593,0.001,340.367,0.019,7.497e5,5.75,25.967,0.335,0.183,8.895e-4
68.515,3.414,3.414,-6.547,6.895,0.012,0.559,-40.134,0.026,40.134,270.037,2.164,0.558,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.704,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.537,90,14.978,1012.85,0.001,340.375,0.019,7.509e5,5.75,25.967,0.334,0.183,8.957e-4
68.849,1.225,1.225,-6.543,6.952,-0.014,0.054,-40.889,0.026,40.889,270.036,2.351,0.052,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.612,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.386,90,14.992,1013.106,0.001,340.384,0.019,7.493e5,5.75,25.967,0.187,0.183,9.052e-4
# Event GROUND_HIT occurred at t=69.037 seconds
# Event SIMULATION_END occurred at t=69.037 seconds
69.037,0,0,-6.546,6.958,0.011,0.561,-41.33,0.026,41.33,270.035,2.36,0.561,28.61,-80.6,NaN,NaN,NaN,NaN,45.395,89.973,2210.24,170.24,0.365,8.095e-4,9.792,0,97.108,-16.888,0,0,21.702,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.986,90,15,1013.25,0.001,340.389,0.019,7.509e5,5.75,25.967,NaN,0.183,9.06e-4
