# Simulation 1 (Up to date)
# 483 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (25.8 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
12.026,741.711,741.711,8.849,10.804,-9.723,9.726,76.588,0.03,76.588,89.978,6.197,0.215,28.61,-80.599,6.671,-1.676e-6,15.413,-0.005,54.496,89.964,2213,173,0.366,8.1e-4,9.79,121.359,97.184,4.204,0,0,0.154,0.66,0.567,0.014,0.08,0.727,2.234,7.439,4.085e-4,0,0,0,0,1.953,1.82,90,10.179,927.603,0.001,337.467,0.035,1.29e6,5.75,25.967,0.05,0.582,0.001
12.076,742.141,742.141,8.364,10.403,-9.708,9.711,76.898,0.03,76.898,89.978,6.187,0.226,28.61,-80.599,7.457,-1.676e-6,16.123,-0.005,53.708,89.963,2213,173,0.366,8.1e-4,9.79,120.546,97.184,4.063,0,0,0.148,0.663,0.57,0.014,0.08,0.745,2.564,8.147,-1.084e-5,0,0,0,0,2.273,1.82,90,10.176,927.555,0.001,337.466,0.034,1.251e6,5.75,25.967,0.05,0.583,0.001
12.126,742.547,742.547,7.879,10.01,-9.686,9.689,77.207,0.03,77.207,89.978,6.175,0.248,28.61,-80.599,8.568,-1.677e-6,16.872,-0.005,52.883,89.963,2213,173,0.366,8.1e-4,9.79,119.473,97.184,3.876,0,0,0.145,0.666,0.573,0.014,0.08,0.767,3.055,9.22,1.783e-4,0,0,0,0,2.623,1.895,90,10.173,927.51,0.001,337.464,0.033,1.219e6,5.75,25.967,0.05,0.584,0.001
12.176,742.929,742.929,7.395,9.626,-9.663,9.667,77.515,0.03,77.515,89.978,6.162,0.268,28.61,-80.599,9.689,-1.678e-6,17.68,-0.006,52.019,89.963,2213,173,0.366,8.1e-4,9.79,118.471,97.184,3.702,0,0,0.141,0.669,0.576,0.014,0.08,0.791,3.579,10.211,2.43e-4,0,0,0,0,3.038,1.957,90,10.171,927.467,0.001,337.463,0.033,1.187e6,5.75,25.967,0.05,0.585,0.001
12.226,743.287,743.287,6.912,9.251,-9.655,9.659,77.823,0.031,77.823,89.978,6.148,0.265,28.61,-80.599,10.323,-1.678e-6,18.496,-0.005,51.115,89.963,2213,173,0.366,8.1e-4,9.79,117.939,97.184,3.61,0,0,0.134,0.673,0.58,0.014,0.08,0.806,3.887,10.447,2.441e-4,0,0,0,0,3.582,1.862,90,10.169,927.427,0.001,337.461,0.031,1.143e6,5.75,25.967,0.05,0.586,0.001
12.276,743.62,743.62,6.429,8.887,-9.645,9.649,78.13,0.031,78.13,89.977,6.135,0.264,28.61,-80.599,11.055,-1.68e-6,19.24,-0.004,50.171,89.962,2213,173,0.366,8.1e-4,9.79,117.351,97.184,3.507,0,0,0.127,0.678,0.584,0.014,0.08,0.824,4.254,10.741,4.308e-4,0,0,0,0,4.177,1.772,90,10.166,927.39,0.001,337.46,0.03,1.101e6,5.75,25.967,0.05,0.587,0.001
12.326,743.93,743.93,5.948,8.535,-9.621,9.625,78.436,0.031,78.436,89.977,6.122,0.282,28.61,-80.599,12.335,-1.678e-6,19.99,-0.005,49.19,89.962,2213,173,0.366,8.1e-4,9.79,116.391,97.184,3.34,0,0,0.123,0.681,0.588,0.014,0.08,0.847,4.922,11.679,-4.652e-4,0,0,0,0,4.763,1.813,90,10.164,927.355,0.001,337.459,0.029,1.071e6,5.75,25.967,0.05,0.588,0.001
12.376,744.215,744.215,5.467,8.197,-9.598,9.603,78.742,0.031,78.742,89.977,6.107,0.296,28.61,-80.599,13.592,-1.678e-6,20.765,-0.004,48.172,89.962,2213,173,0.366,8.1e-4,9.79,115.522,97.184,3.189,0,0,0.119,0.684,0.591,0.014,0.08,0.868,5.613,12.456,3.561e-4,0,0,0,0,5.445,1.824,90,10.163,927.323,0.001,337.457,0.029,1.041e6,5.75,25.967,0.05,0.589,0.001
12.426,744.477,744.477,4.988,7.873,-9.574,9.579,79.047,0.032,79.047,89.977,6.092,0.31,28.61,-80.599,14.919,-1.676e-6,21.529,-0.004,47.114,89.962,2213,173,0.366,8.1e-4,9.79,114.677,97.184,3.042,0,0,0.115,0.688,0.594,0.014,0.08,0.885,6.378,13.204,2.868e-4,0,0,0,0,6.198,1.83,90,10.161,927.294,0.001,337.456,0.028,1.012e6,5.75,25.967,0.05,0.589,0.001
12.476,744.714,744.714,4.51,7.567,-9.548,9.553,79.351,0.032,79.351,89.977,6.076,0.324,28.61,-80.599,16.333,-1.676e-6,22.304,-0.004,46.018,89.962,2213,173,0.366,8.1e-4,9.79,113.851,97.184,2.899,0,0,0.11,0.691,0.598,0.014,0.08,0.897,7.231,13.929,-3.337e-4,0,0,0,0,7.03,1.835,90,10.159,927.268,0.001,337.455,0.027,9.839e5,5.75,25.967,0.05,0.59,0.001
12.526,744.928,744.928,4.033,7.279,-9.51,9.517,79.655,0.032,79.655,89.977,6.059,0.347,28.61,-80.599,18.037,-1.676e-6,23.071,-0.004,44.884,89.961,2213,173,0.366,8.1e-4,9.79,112.944,97.184,2.741,0,0,0.106,0.693,0.6,0.014,0.08,0.9,8.312,14.96,1.135e-4,0,0,0,0,7.821,1.909,90,10.158,927.244,0.001,337.455,0.026,9.649e5,5.75,25.967,0.05,0.592,0.001
12.576,745.117,745.117,3.559,7.012,-9.457,9.465,79.957,0.032,79.957,89.977,6.041,0.384,28.61,-80.599,20.036,-1.673e-6,23.896,-0.005,43.71,89.961,2213,173,0.366,8.1e-4,9.79,111.991,97.184,2.575,0,0,0.104,0.694,0.601,0.014,0.08,0.893,9.64,16.252,2.29e-4,0,0,0,0,8.518,2.077,90,10.157,927.223,0.001,337.454,0.026,9.577e5,5.75,25.967,0.05,0.593,9.918e-4
12.626,745.284,745.284,3.087,6.767,-9.42,9.428,80.259,0.033,80.259,89.977,6.021,0.402,28.61,-80.599,21.939,-1.671e-6,24.665,-0.005,42.496,89.961,2213,173,0.366,8.1e-4,9.79,111.18,97.184,2.434,0,0,0.101,0.695,0.602,0.014,0.08,0.881,10.534,13.384,3.137e-4,0,0,0,0,9.223,2.211,90,10.156,927.204,0.001,337.453,0.026,9.499e5,5.75,25.967,0.05,0.594,9.629e-4
12.676,745.426,745.426,2.617,6.547,-9.399,9.407,80.559,0.033,80.559,89.977,6.001,0.401,28.61,-80.599,23.514,-1.672e-6,25.274,-0.005,41.246,89.961,2213,173,0.366,8.1e-4,9.79,110.574,97.184,2.329,0,0,0.095,0.698,0.605,0.014,0.08,0.869,11.318,10.633,-3.062e-6,0,0,0,0,10.141,2.183,90,10.155,927.188,0.001,337.453,0.025,9.283e5,5.75,25.967,0.05,0.595,9.37e-4
12.726,745.545,745.545,2.147,6.355,-9.37,9.379,80.859,0.033,80.859,89.977,5.981,0.405,28.61,-80.599,25.232,-1.672e-6,25.715,-0.005,39.971,89.961,2213,173,0.366,8.1e-4,9.79,109.97,97.184,2.224,0,0,0.09,0.7,0.607,0.014,0.08,0.851,12.219,7.854,-8.138e-5,0,0,0,0,10.877,2.182,90,10.154,927.175,0.001,337.452,0.025,9.119e5,5.75,25.967,0.05,0.596,9.145e-4
12.776,745.641,745.641,1.68,6.193,-9.34,9.349,81.158,0.033,81.158,89.976,5.961,0.409,28.61,-80.599,26.993,-1.672e-6,26.022,-0.004,38.677,89.961,2213,173,0.366,8.1e-4,9.79,109.408,97.184,2.126,0,0,0.084,0.702,0.609,0.014,0.08,0.828,13.188,5.064,-1.386e-4,0,0,0,0,11.531,2.164,90,10.153,927.164,0.001,337.452,0.025,8.963e5,5.75,25.967,0.05,0.597,8.954e-4
12.826,745.713,745.713,1.213,6.063,-9.313,9.322,81.455,0.034,81.455,89.976,5.94,0.41,28.61,-80.599,28.787,-1.672e-6,26.182,-0.004,37.371,89.961,2213,173,0.366,8.1e-4,9.79,108.89,97.184,2.036,0,0,0.078,0.705,0.611,0.014,0.08,0.802,14.217,2.227,-2.411e-5,0,0,0,0,12.156,2.098,90,10.153,927.156,0.001,337.452,0.024,8.783e5,5.75,25.967,0.05,0.597,8.801e-4
12.876,745.762,745.762,0.749,5.967,-9.262,9.272,81.752,0.034,81.752,89.976,5.919,0.427,28.61,-80.599,30.764,-1.673e-6,26.223,-0.004,36.061,89.961,2213,173,0.366,8.1e-4,9.79,108.376,97.184,1.946,0,0,0.075,0.705,0.612,0.014,0.08,0.766,15.398,-0.331,-6.408e-6,0,0,0,0,12.24,2.16,90,10.153,927.15,0.001,337.451,0.024,8.766e5,5.75,25.967,0.05,0.599,8.686e-4
12.926,745.788,745.788,0.287,5.905,-9.2,9.211,82.047,0.034,82.047,89.976,5.898,0.45,28.61,-80.599,32.735,-1.673e-6,26.157,-0.004,34.751,89.96,2213,173,0.366,8.1e-4,9.79,107.917,97.184,1.867,0,0,0.072,0.704,0.611,0.014,0.08,0.727,16.618,-2.601,-4.267e-4,0,0,0,0,12.012,2.267,90,10.152,927.148,0.001,337.451,0.024,8.827e5,5.75,25.967,0.05,0.6,8.609e-4
# Event APOGEE occurred at t=12.976 seconds
12.976,745.791,745.791,-0.171,5.877,-9.125,9.138,82.341,0.034,82.341,89.976,5.874,0.477,28.61,-80.599,34.628,-1.673e-6,25.994,-0.004,33.447,89.96,2213,173,0.366,8.1e-4,9.79,107.522,97.184,1.798,0,0,0.07,0.702,0.609,0.014,0.08,0.687,17.824,-4.548,1.741e-4,0,0,0,0,11.539,2.408,90,10.152,927.147,0.001,337.451,0.025,8.95e5,5.75,25.967,0.05,0.601,8.57e-4
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=12.977 seconds
13.026,745.771,745.771,-0.625,5.883,-9.717,9.766,82.634,0.035,82.634,89.976,5.85,0.976,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,2.166,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.459,90,10.152,927.149,0.001,337.451,0.025,9.002e5,5.75,25.967,0.102,0.604,8.57e-4
13.128,745.656,745.656,-1.62,5.974,-9.6,9.648,83.228,0.035,83.228,89.976,5.75,0.963,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,2.172,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.436,90,10.153,927.162,0.001,337.452,0.025,9.016e5,5.75,25.967,0.104,0.606,8.64e-4
13.232,745.437,745.437,-2.615,6.226,-9.476,9.526,83.819,0.036,83.819,89.976,5.65,0.975,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,2.268,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.465,90,10.155,927.187,0.001,337.453,0.025,9.212e5,5.75,25.967,0.105,0.606,8.896e-4
13.337,745.11,745.11,-3.61,6.619,-9.347,9.398,84.407,0.036,84.407,89.975,5.548,0.975,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,2.372,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.39,90,10.157,927.223,0.001,337.454,0.026,9.422e5,5.75,25.967,0.106,0.606,9.32e-4
13.443,744.673,744.673,-4.605,7.13,-9.192,9.251,84.992,0.037,84.992,89.975,5.444,1.036,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,2.649,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.537,90,10.16,927.272,0.001,337.456,0.027,9.956e5,5.75,25.967,0.108,0.607,9.891e-4
13.551,744.121,744.121,-5.598,7.731,-9.036,9.096,85.574,0.037,85.574,89.975,5.332,1.043,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,2.85,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.413,90,10.163,927.334,0.001,337.458,0.028,1.033e6,5.75,25.967,0.11,0.607,0.001
13.661,743.451,743.451,-6.592,8.407,-8.87,8.93,86.154,0.038,86.154,89.975,5.217,1.03,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,3.058,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.169,90,10.168,927.409,0.001,337.46,0.029,1.07e6,5.75,25.967,0.112,0.608,0.001
13.773,742.658,742.658,-7.585,9.141,-8.665,8.732,86.732,0.038,86.732,89.975,5.102,1.081,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,3.455,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.191,90,10.173,927.497,0.001,337.464,0.031,1.137e6,5.75,25.967,0.115,0.608,0.001
13.887,741.732,741.732,-8.577,9.917,-8.44,8.515,87.309,0.039,87.309,89.974,4.978,1.124,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,3.89,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.168,90,10.179,927.601,0.001,337.467,0.033,1.206e6,5.75,25.967,0.117,0.608,0.001
14.005,740.667,740.667,-9.569,10.726,-8.187,8.271,87.886,0.04,87.886,89.974,4.846,1.18,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,4.407,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2,90,10.186,927.72,0.001,337.471,0.035,1.284e6,5.75,25.967,0.121,0.608,0.001
14.126,739.45,739.45,-10.558,11.559,-7.916,8.009,88.463,0.04,88.463,89.974,4.704,1.216,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,4.946,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.15,90,10.194,927.856,0.001,337.476,0.037,1.361e6,5.75,25.967,0.125,0.609,0.002
14.251,738.07,738.07,-11.547,12.412,-7.612,7.718,89.041,0.041,89.041,89.974,4.552,1.272,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,5.584,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.196,90,10.203,928.01,0.001,337.482,0.04,1.446e6,5.75,25.967,0.13,0.609,0.002
14.38,736.51,736.51,-12.533,13.279,-7.289,7.405,89.62,0.041,89.62,89.974,4.387,1.308,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,6.249,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.174,90,10.213,928.184,0.001,337.488,0.042,1.529e6,5.75,25.967,0.135,0.609,0.002
14.515,734.751,734.751,-13.517,14.158,-6.957,7.076,90.201,0.042,90.201,89.973,4.21,1.289,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,6.89,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.947,90,10.224,928.381,0.001,337.495,0.044,1.606e6,5.75,25.967,0.141,0.61,0.002
14.657,732.771,732.771,-14.501,15.05,-6.579,6.711,90.783,0.043,90.783,89.973,4.028,1.326,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,7.691,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.969,90,10.237,928.602,0.001,337.503,0.046,1.697e6,5.75,25.967,0.149,0.61,0.002
14.806,730.537,730.537,-15.481,15.948,-6.183,6.325,91.368,0.043,91.368,89.973,3.831,1.332,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,8.511,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.894,90,10.252,928.851,0.001,337.511,0.049,1.785e6,5.75,25.967,0.158,0.61,0.002
14.964,728.013,728.013,-16.458,16.852,-5.746,5.911,91.957,0.044,91.957,89.973,3.62,1.386,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,9.463,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.03,90,10.268,929.134,0.001,337.521,0.052,1.883e6,5.75,25.967,0.169,0.611,0.002
15.133,725.146,725.146,-17.431,17.756,-5.284,5.477,92.55,0.045,92.55,89.972,3.386,1.44,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,10.47,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.194,90,10.287,929.454,0.001,337.533,0.054,1.98e6,5.75,25.967,0.183,0.611,0.002
15.315,721.876,721.876,-18.395,18.659,-4.819,5.022,93.144,0.046,93.144,89.972,3.123,1.413,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,11.439,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.115,90,10.308,929.819,0.001,337.545,0.057,2.07e6,5.75,25.967,0.199,0.611,0.002
15.515,718.117,718.117,-19.355,19.562,-4.327,4.544,93.738,0.046,93.738,89.972,2.841,1.387,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,12.476,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.082,90,10.332,930.239,0.001,337.56,0.059,2.162e6,5.75,25.967,0.22,0.612,0.003
15.735,713.753,713.753,-20.307,20.465,-3.796,4.054,94.33,0.047,94.33,89.971,2.536,1.423,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,13.634,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.292,90,10.361,930.727,0.001,337.577,0.062,2.261e6,5.75,25.967,0.247,0.612,0.003
15.981,708.628,708.628,-21.244,21.356,-3.286,3.52,94.912,0.048,94.912,89.971,2.185,1.264,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,14.665,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.952,90,10.394,931.299,0.001,337.598,0.064,2.345e6,5.75,25.967,0.284,0.612,0.003
16.265,702.461,702.461,-22.177,22.252,-2.731,2.975,95.482,0.049,95.482,89.971,1.826,1.18,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,15.839,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.888,90,10.434,931.988,0.001,337.622,0.067,2.438e6,5.75,25.967,0.212,0.612,0.003
16.477,697.707,697.707,-22.755,22.809,-2.369,2.633,95.842,0.05,95.842,89.97,1.576,1.148,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,16.619,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.953,90,10.465,932.519,0.001,337.641,0.068,2.497e6,5.75,25.967,0.001,0.613,0.003
# Event EJECTION_CHARGE occurred at t=16.478 seconds
16.478,697.684,697.684,-22.757,22.812,-2.368,2.631,95.843,0.05,95.843,89.97,1.575,1.148,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,16.622,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.952,90,10.465,932.522,0.001,337.641,0.068,2.497e6,5.75,25.967,0.38,0.613,0.003
16.858,688.865,688.865,-23.657,23.685,-1.785,2.087,96.359,0.051,96.359,89.97,1.139,1.081,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,17.878,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.064,90,10.522,933.507,0.001,337.675,0.071,2.591e6,5.75,25.967,0.479,0.614,0.003
17.337,677.323,677.323,-24.513,24.52,-1.207,1.559,96.781,0.052,96.781,89.969,0.621,0.987,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,19.12,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.207,90,10.597,934.797,0.001,337.721,0.073,2.68e6,5.75,25.967,0.5,0.614,0.003
17.837,664.916,664.916,-25.116,25.116,-0.796,1.101,96.968,0.053,96.968,89.969,0.128,0.761,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,19.977,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.005,90,10.678,936.183,0.001,337.77,0.075,2.741e6,5.75,25.967,0.5,0.614,0.003
18.337,652.258,652.258,-25.514,25.515,-0.508,0.816,96.937,0.054,96.937,89.968,0.253,0.638,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,20.59,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.016,90,10.76,937.597,0.001,337.82,0.076,2.783e6,5.75,25.967,0.5,0.614,0.003
18.837,639.438,639.438,-25.768,25.774,-0.314,0.679,96.731,0.054,96.731,89.968,0.572,0.601,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,21.013,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.216,90,10.844,939.03,0.001,337.87,0.076,2.813e6,5.75,25.967,0.5,0.615,0.003
19.337,626.514,626.514,-25.925,25.94,-0.193,0.527,96.369,0.055,96.37,89.967,0.872,0.49,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,21.266,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.205,90,10.928,940.474,0.001,337.921,0.077,2.831e6,5.75,25.967,0.5,0.615,0.003
19.837,613.528,613.528,-26.022,26.046,-0.116,0.358,95.872,0.055,95.872,89.967,1.118,0.338,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,21.422,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.037,90,11.012,941.924,0.001,337.972,0.077,2.842e6,5.75,25.967,0.5,0.615,0.003
20.337,600.502,600.502,-26.08,26.112,-0.065,0.208,95.271,0.056,95.271,89.966,1.287,0.198,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,21.527,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.826,90,11.097,943.38,0.001,338.024,0.077,2.85e6,5.75,25.967,0.5,0.615,0.003
20.837,587.454,587.454,-26.112,26.149,-0.031,0.051,94.603,0.056,94.603,89.966,1.386,0.041,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,21.598,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.504,90,11.182,944.838,0.001,338.075,0.077,2.856e6,5.75,25.967,0.5,0.616,0.003
21.337,574.394,574.394,-26.128,26.165,-0.006,0.127,93.905,0.056,93.905,89.966,1.406,0.127,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,21.654,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.753,90,11.266,946.297,0.001,338.126,0.077,2.861e6,5.75,25.967,0.5,0.616,0.003
21.837,561.33,561.33,-26.131,26.172,0.008,0.091,93.186,0.056,93.186,89.965,1.469,0.091,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,21.684,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.72,90,11.351,947.756,0.001,338.178,0.077,2.864e6,5.75,25.967,0.5,0.616,0.003
22.337,548.265,548.265,-26.127,26.171,0.017,0.084,92.44,0.056,92.44,89.965,1.515,0.082,28.61,-80.599,NaN,NaN,NaN,NaN,32.153,89.96,2213,173,0.366,8.1e-4,9.79,0,97.184,-16.902,0,0,21.704,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.743,90,11.436,949.216,0.001,338.229,0.077,2.867e6,5.75,25.967,0.5,0.617,0.003
