# Simulation 11 (Up to date)
# 668 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26.3 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0,0,0,0,0,0,0,0,0,0,0,0,0,28.61,-80.6,90,0,0,0,90,0,2671,631,0.465,8.926e-4,9.792,NaN,105.708,NaN,0,0,0,0.912,0.818,0.014,0.08,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.987,90,15,1013.25,0.001,340.389,0.006,2.276e5,5.75,25.967,0.01,0.002,0
0.01,6.023e-4,6.023e-4,0.197,0.197,45.936,45.936,-5.185e-7,0,5.185e-7,270,1.301e-4,0.016,28.61,-80.6,84.396,0,0,0,90,0,2670.28,630.28,0.465,8.925e-4,9.792,NaN,105.696,NaN,148.809,5.691,1.304e-5,0.909,0.816,0.014,0.08,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.008,90,15,1013.25,0.001,340.389,0.006,2.311e5,5.75,25.967,0.008,0.003,2.522e-5
0.018,0.004,0.004,0.743,0.743,90.54,90.54,-2.082e-6,0,2.082e-6,270,2.636e-4,0.018,28.61,-80.6,69.853,0,0,0,90,0,2669.704,629.704,0.465,8.924e-4,9.792,NaN,105.687,NaN,267.857,10.246,5.748e-4,0.896,0.803,0.014,0.08,0.078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.025,90,15,1013.25,0.001,340.389,0.006,2.47e5,5.75,25.967,0.01,0.003,9.512e-5
0.028,0.016,0.016,1.691,1.691,99.138,99.138,-5.732e-6,0,5.732e-6,270,4.806e-4,0.027,28.61,-80.6,50.422,0,0,0,90,0,2667.994,627.994,0.464,8.921e-4,9.792,NaN,105.658,NaN,290.631,11.124,0.005,0.859,0.766,0.014,0.08,0.422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.046,90,15,1013.248,0.001,340.389,0.008,3.04e5,5.75,25.967,0.01,0.004,2.165e-4
# Event LIFTOFF occurred at t=0.038 seconds
0.038,0.038,0.038,2.726,2.726,107.746,107.746,-1.522e-5,0,1.522e-5,270,0.002,0,28.61,-80.6,37.163,0,0,0,90,0,2666.284,626.284,0.464,8.918e-4,9.792,NaN,105.63,NaN,313.405,12.004,0.014,0.817,0.724,0.014,0.08,0.737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.068,90,15,1013.246,0.001,340.389,0.01,3.917e5,5.75,25.967,0.01,0.004,3.49e-4
0.048,0.071,0.071,3.846,3.846,116.364,116.364,-3.122e-5,0,3.122e-5,270,0.002,0,28.61,-80.6,28.49,0,0,0,90,0,2664.574,624.574,0.464,8.915e-4,9.792,NaN,105.602,NaN,336.179,12.884,0.027,0.78,0.687,0.014,0.08,0.893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.089,90,15,1013.242,0.001,340.389,0.013,5.012e5,5.75,25.967,0.01,0.004,4.925e-4
0.058,0.115,0.115,5.053,5.053,124.99,124.99,-4.722e-5,0,4.722e-5,270,0.002,0,28.61,-80.6,22.411,0,0,0,90,0,2662.864,622.864,0.463,8.912e-4,9.792,NaN,105.573,NaN,358.952,13.766,0.045,0.748,0.655,0.014,0.08,0.944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.085,90,14.999,1013.236,0.001,340.388,0.016,6.26e5,5.75,25.967,0.004,0.005,6.47e-4
0.062,0.137,0.137,5.56,5.56,128.444,128.444,-5.362e-5,0,5.362e-5,270,0.002,0,28.61,-80.6,20.511,0,0,0,90,0,2662.18,622.18,0.463,8.911e-4,9.792,NaN,105.562,NaN,368.062,14.119,0.053,0.737,0.644,0.014,0.08,0.946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.082,90,14.999,1013.234,0.001,340.388,0.017,6.799e5,5.75,25.967,0.006,0.005,7.119e-4
0.068,0.172,0.172,6.333,6.333,129.157,129.157,-6.322e-5,0,6.322e-5,270,0.002,0,28.61,-80.6,18.134,0,0,0,90,0,2660.908,620.908,0.463,8.908e-4,9.792,NaN,105.541,NaN,369.796,14.192,0.066,0.722,0.629,0.014,0.08,0.938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.076,90,14.999,1013.23,0.001,340.388,0.02,7.632e5,5.75,25.967,0.009,0.006,8.108e-4
0.077,0.235,0.235,7.5,7.5,130.227,130.227,-7.762e-5,0,7.762e-5,270,0.002,0,28.61,-80.6,15.396,0,0,0,90,0,2659.001,619.001,0.462,8.905e-4,9.792,NaN,105.509,NaN,372.398,14.302,0.087,0.703,0.61,0.014,0.08,0.908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.067,90,14.998,1013.222,0.001,340.388,0.023,8.909e5,5.75,25.967,0.01,0.006,9.602e-4
0.087,0.316,0.316,8.808,8.808,131.417,131.417,-9.362e-5,0,9.362e-5,270,0.002,0,28.61,-80.6,13.135,0,0,0,90,0,2656.881,616.881,0.462,8.901e-4,9.792,NaN,105.474,NaN,375.288,14.425,0.112,0.685,0.592,0.014,0.08,0.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.057,90,14.998,1013.213,0.001,340.388,0.027,1.036e6,5.75,25.967,0.01,0.006,0.001
0.097,0.411,0.411,10.128,10.128,132.608,132.608,-1.096e-4,0,1.096e-4,270,0.002,0,28.61,-80.6,11.418,0,0,0,90,0,2654.762,614.762,0.462,8.897e-4,9.792,NaN,105.438,NaN,378.179,14.548,0.139,0.67,0.576,0.014,0.08,0.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.047,90,14.997,1013.202,0.001,340.387,0.03,1.183e6,5.75,25.967,0.01,0.007,0.001
0.107,0.517,0.517,11.443,11.443,133.786,133.786,-1.254e-4,0,1.254e-4,270,0.002,0,28.61,-80.6,10.125,0,0,0,90,0,2652.669,612.669,0.461,8.893e-4,9.792,NaN,105.403,NaN,381.033,14.669,0.168,0.657,0.563,0.014,0.08,0.783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.045,90,14.997,1013.189,0.001,340.387,0.034,1.331e6,5.75,25.967,0.009,0.007,0.001
0.116,0.622,0.622,12.617,12.617,134.828,134.828,-1.394e-4,0,1.394e-4,270,0.002,0,28.61,-80.6,9.206,0,0,0,90,0,2650.817,610.817,0.461,8.89e-4,9.792,NaN,105.372,NaN,383.559,14.777,0.196,0.646,0.553,0.014,0.08,0.755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.046,90,14.996,1013.177,0.001,340.386,0.038,1.464e6,5.75,25.967,0.008,0.007,0.002
0.124,0.727,0.727,13.689,13.689,135.775,135.775,-1.521e-4,0,1.521e-4,270,0.002,0,28.61,-80.6,8.5,0,0,0,90,0,2649.138,609.138,0.46,8.887e-4,9.792,NaN,105.344,NaN,385.85,14.874,0.224,0.638,0.545,0.014,0.08,0.734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.048,90,14.995,1013.165,0.001,340.386,0.041,1.585e6,5.75,25.967,0.007,0.008,0.002
0.131,0.83,0.83,14.684,14.684,136.647,136.647,-1.638e-4,0,1.638e-4,270,0.002,0,28.61,-80.6,7.936,0,0,0,90,0,2647.589,607.589,0.46,8.884e-4,9.792,NaN,105.318,NaN,387.961,14.964,0.25,0.631,0.538,0.014,0.08,0.716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.049,90,14.995,1013.153,0.001,340.386,0.044,1.698e6,5.75,25.967,0.007,0.008,0.002
0.138,0.933,0.933,15.618,15.618,137.461,137.461,-1.747e-4,0,1.747e-4,270,0.002,0,28.61,-80.6,7.471,0,0,0,90,0,2646.146,606.146,0.46,8.882e-4,9.792,NaN,105.294,NaN,389.93,15.049,0.277,0.625,0.532,0.014,0.08,0.702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.05,90,14.994,1013.141,0.001,340.385,0.046,1.804e6,5.75,25.967,0.006,0.008,0.002
# Event LAUNCHROD occurred at t=0.144 seconds
0.144,1.036,1.036,16.5,16.5,138.226,138.227,-1.849e-4,0,1.849e-4,270,0.002,0.402,28.61,-80.6,7.079,0,0,0,90,0,2644.789,604.789,0.46,8.879e-4,9.792,120.934,105.271,2.724,391.781,15.128,0.303,0.62,0.526,0.014,0.08,0.69,2.404,6.548,-1.489e-4,0,0,0,0,0,2.051,90,14.993,1013.128,0.001,340.385,0.049,1.904e6,5.75,25.967,0.01,0.008,0.002
0.154,1.201,1.201,17.833,17.833,139.375,139.376,-2.191e-4,0,2.191e-4,270,0.006,0.421,28.61,-80.6,6.525,0,0.208,8.572e-6,89.999,90.003,2642.754,602.754,0.459,8.875e-4,9.792,121.519,105.237,2.832,394.557,15.247,0.345,0.612,0.519,0.014,0.08,0.673,2.174,6.157,-2.655e-4,0,0,0,0,1.574e-4,2.046,90,14.992,1013.109,0.001,340.384,0.053,2.056e6,5.75,25.967,0.014,0.009,0.002
0.168,1.473,1.473,19.854,19.854,141.1,141.1,-3.436e-4,0,3.436e-4,270,0.012,0.436,28.61,-80.6,5.779,0,0.555,1.125e-5,89.994,90.002,2639.7,599.7,0.458,8.87e-4,9.792,122.347,105.185,2.985,398.721,15.425,0.412,0.602,0.509,0.014,0.08,0.651,1.876,5.597,-4.548e-4,0,0,0,0,9.054e-4,2.023,90,14.99,1013.077,0.001,340.383,0.059,2.285e6,5.75,25.967,0.022,0.009,0.003
0.19,1.935,1.935,22.931,22.931,143.689,143.69,-6.994e-4,0,6.994e-4,270,0.021,0.427,28.61,-80.6,4.881,0,1.15,2.299e-5,89.975,90.001,2635.121,595.121,0.457,8.862e-4,9.792,123.407,105.108,3.182,404.968,15.694,0.526,0.589,0.496,0.014,0.08,0.625,1.534,4.879,-1.103e-4,0,0,0,0,0.003,1.989,90,14.987,1013.023,0.001,340.381,0.068,2.636e6,5.75,25.967,0.032,0.009,0.003
0.222,2.754,2.754,27.652,27.652,147.579,147.579,-0.002,-5.546e-9,0.002,270,0.034,0.35,28.61,-80.6,3.982,0,2.214,7.035e-5,89.921,90.002,2628.251,588.251,0.456,8.849e-4,9.792,124.547,104.991,3.401,414.337,16.099,0.73,0.573,0.479,0.014,0.08,0.597,1.21,4.108,-9.409e-5,0,0,0,0,0.007,1.997,90,14.982,1012.927,0.001,340.378,0.081,3.174e6,5.75,25.967,0.02,0.01,0.004
0.242,3.334,3.334,30.613,30.613,149.97,149.97,-0.002,-1.238e-8,0.002,270,0.04,0.249,28.61,-80.6,3.567,0,2.978,8.299e-5,89.87,90.002,2624.031,584.031,0.455,8.842e-4,9.792,125.103,104.919,3.51,420.092,16.349,0.874,0.565,0.471,0.014,0.08,0.584,1.067,3.735,-5.725e-5,0,0,0,0,0.011,2.018,90,14.978,1012.859,0.001,340.376,0.09,3.513e6,5.75,25.967,0.03,0.01,0.004
0.272,4.315,4.315,35.111,35.111,151.236,151.236,-0.004,-3.339e-8,0.004,269.999,0.044,0.01,28.61,-80.6,3.06,0,4.278,1.007e-4,89.762,90.002,2617.099,577.099,0.454,8.829e-4,9.792,125.81,104.8,3.654,422.541,16.488,1.117,0.554,0.459,0.014,0.081,0.568,0.898,3.262,-2.276e-4,0,0,0,0,0.017,2.068,90,14.972,1012.744,0.001,340.372,0.103,4.027e6,5.75,25.967,0.045,0.011,0.004
0.317,6.04,6.04,41.927,41.927,153.125,153.127,-0.005,-1.051e-7,0.005,269.999,0.032,0.64,28.61,-80.6,2.342,0,6.527,1.176e-5,89.521,90.001,2606.701,566.701,0.451,8.81e-4,9.792,126.865,104.621,3.868,426.214,16.698,1.537,0.54,0.445,0.014,0.081,0.549,0.668,2.554,3.552e-4,0,0,0,0,0.028,2.098,90,14.961,1012.542,0.001,340.365,0.123,4.806e6,5.75,25.967,0.05,0.012,0.005
0.367,8.329,8.329,49.636,49.636,155.213,155.224,-0.006,-2.505e-7,0.006,269.998,0.029,1.865,28.61,-80.6,1.522,0,9.085,-2.377e-4,89.13,90,2595.094,555.094,0.449,8.789e-4,9.792,128.149,104.419,4.127,430.314,16.934,2.086,0.528,0.433,0.014,0.081,0.532,0.42,1.692,4.265e-4,0,0,0,0,0.039,2.045,90,14.946,1012.273,0.001,340.356,0.146,5.686e6,5.75,25.967,0.05,0.012,0.006
0.417,11.006,11.006,57.448,57.448,157.264,157.306,-0.001,-3.947e-7,0.001,269.983,0.163,3.604,28.61,-80.6,0.764,0,11.207,-6.372e-4,88.619,89.999,2583.487,543.487,0.446,8.769e-4,9.792,129.423,104.215,4.384,434.414,17.172,2.726,0.518,0.422,0.014,0.082,0.519,0.204,0.85,4.254e-4,0,0,0,0,0.045,1.988,90,14.928,1011.959,0.001,340.346,0.169,6.579e6,5.75,25.967,0.05,0.013,0.007
0.467,14.076,14.076,65.362,65.363,159.266,159.37,0.012,-3.553e-7,0.012,90.002,0.397,5.754,28.61,-80.6,0.075,0,12.101,-0.009,88.03,89.999,2571.879,531.879,0.444,8.748e-4,9.792,130.661,104.009,4.635,438.514,17.412,3.465,0.51,0.412,0.015,0.083,0.51,0.019,0.05,-4.656e-4,0,0,0,0,0.04,1.937,90,14.909,1011.599,0.001,340.333,0.192,7.483e6,5.75,25.967,0.05,0.013,0.008
0.517,17.544,17.544,73.374,73.378,161.215,161.414,0.04,1.946e-7,0.04,90,0.74,8.02,28.61,-80.6,0.422,0,-11.366,-0.002,87.436,89.998,2560.272,520.272,0.441,8.727e-4,9.792,130.059,103.802,4.566,442.614,17.655,4.308,0.503,0.404,0.015,0.084,0.503,0.111,0.536,-1.502e-4,0,0,0,0,-0.028,2.004,90,14.886,1011.192,0.001,340.32,0.216,8.398e6,5.75,25.967,0.007,0.014,0.009
0.524,18.087,18.087,74.559,74.563,161.497,161.713,0.046,3.45e-7,0.046,90,0.801,8.355,28.61,-80.6,0.489,0,-11.091,-0.001,87.354,89.998,2558.567,518.567,0.441,8.724e-4,9.792,129.943,103.771,4.552,443.216,17.691,4.44,0.502,0.403,0.015,0.084,0.502,0.129,0.614,-4.781e-5,0,0,0,0,-0.026,2.008,90,14.882,1011.129,0.001,340.318,0.219,8.534e6,5.75,25.967,0.011,0.014,0.01
0.535,18.918,18.918,76.339,76.345,161.682,161.923,0.055,6.048e-7,0.055,89.999,0.895,8.837,28.61,-80.6,0.584,0,-10.591,-9.114e-4,87.234,89.998,2555.912,515.912,0.44,8.719e-4,9.792,129.783,103.723,4.532,443.497,17.72,4.644,0.501,0.402,0.015,0.084,0.501,0.155,0.725,3.97e-4,0,0,0,0,-0.023,2.014,90,14.877,1011.031,0.001,340.314,0.224,8.737e6,5.75,25.967,0.017,0.015,0.01
0.552,20.202,20.202,79.014,79.021,161.956,162.236,0.071,1.074e-6,0.071,89.999,1.047,9.528,28.61,-80.6,0.708,0,-9.64,-9.03e-4,87.067,89.998,2551.93,511.93,0.439,8.712e-4,9.792,129.574,103.652,4.508,443.918,17.765,4.957,0.499,0.399,0.015,0.084,0.499,0.189,0.87,-1.058e-4,0,0,0,0,-0.017,2.023,90,14.869,1010.881,0.001,340.309,0.232,9.043e6,5.75,25.967,0.025,0.015,0.01
0.576,22.21,22.21,83.034,83.044,162.364,162.699,0.1,1.962e-6,0.1,89.999,1.295,10.45,28.61,-80.6,0.85,0,-7.774,-0.001,86.85,89.999,2545.957,505.957,0.438,8.701e-4,9.792,129.344,103.543,4.487,444.55,17.832,5.447,0.496,0.396,0.015,0.085,0.497,0.229,1.036,1.961e-4,0,0,0,0,-0.01,2.04,90,14.856,1010.645,0.001,340.301,0.244,9.502e6,5.75,25.967,0.037,0.015,0.011
0.614,25.41,25.41,89.083,89.099,162.98,163.381,0.156,3.647e-6,0.156,89.999,1.704,11.436,28.61,-80.6,0.937,0,-4.115,-0.002,86.626,90,2536.997,496.997,0.436,8.685e-4,9.792,129.217,103.38,4.493,445.498,17.933,6.225,0.492,0.391,0.016,0.086,0.493,0.253,1.14,-3.493e-5,0,0,0,0,-0.002,2.087,90,14.835,1010.27,0.001,340.289,0.262,1.019e7,5.75,25.967,0.037,0.016,0.011
0.65,28.8,28.8,95.093,95.117,163.616,164.038,0.226,5.492e-6,0.226,89.999,2.133,11.758,28.61,-80.6,0.858,0,0.052,-0.002,86.551,90.001,2528.128,488.128,0.434,8.669e-4,9.792,129.371,103.217,4.549,446.436,18.034,7.042,0.489,0.386,0.016,0.086,0.49,0.231,1.052,1.372e-4,0,0,0,0,3.482e-7,2.17,90,14.813,1009.872,0.001,340.275,0.28,1.088e7,5.75,25.967,0.035,0.016,0.012
0.685,32.212,32.212,100.804,100.836,164.241,164.642,0.308,7.061e-6,0.308,89.999,2.539,11.481,28.61,-80.6,0.709,-6.437e-7,3.996,-0.003,86.622,90.002,2519.734,479.734,0.432,8.653e-4,9.792,129.647,103.062,4.624,447.324,18.13,7.861,0.486,0.383,0.016,0.087,0.487,0.19,0.877,-4.449e-4,0,0,0,0,0.002,2.16,90,14.791,1009.472,0.001,340.262,0.297,1.153e7,5.75,25.967,0.037,0.016,0.013
0.722,36.06,36.06,106.903,106.943,164.929,165.266,0.41,8.124e-6,0.41,89.999,2.949,10.545,28.61,-80.6,0.472,-8.109e-7,7.536,-0.004,86.838,90.003,2510.806,470.806,0.43,8.637e-4,9.792,130.084,102.896,4.728,448.269,18.233,8.783,0.483,0.379,0.017,0.088,0.484,0.125,0.587,-1.139e-4,0,0,0,0,0.006,2.073,90,14.766,1009.021,0.001,340.247,0.315,1.222e7,5.75,25.967,0.049,0.017,0.014
0.771,41.499,41.499,115.01,115.061,165.848,166.061,0.566,8.164e-6,0.566,89.999,3.418,8.418,28.61,-80.6,0.043,-7.648e-7,9.981,-0.037,87.282,90.004,2498.994,458.994,0.427,8.616e-4,9.792,130.883,102.674,4.906,449.518,18.37,10.089,0.48,0.374,0.017,0.09,0.48,0.011,0.047,9.826e-5,0,0,0,0,0.009,1.955,90,14.73,1008.383,0.001,340.225,0.338,1.315e7,5.75,25.967,0.05,0.017,0.015
0.821,47.458,47.458,123.325,123.383,166.736,166.841,0.746,6.662e-6,0.746,89.999,3.775,5.906,28.61,-80.6,0.398,-1.284e-6,-7.753,-0.003,87.746,90.002,2486.946,446.946,0.425,8.594e-4,9.792,130.286,102.446,4.842,450.792,18.511,11.536,0.478,0.369,0.018,0.091,0.478,0.106,0.517,1.148e-5,0,0,0,0,-0.005,1.936,90,14.692,1007.684,0.001,340.202,0.363,1.409e7,5.75,25.967,0.041,0.017,0.016
0.863,52.699,52.699,130.232,130.293,167.399,167.463,0.907,5.019e-6,0.907,90,3.988,4.621,28.61,-80.6,0.57,6.382e-7,-2.387,-0.002,87.963,90,2476.985,436.985,0.422,8.576e-4,9.792,130.017,102.256,4.828,451.846,18.629,12.814,0.476,0.365,0.018,0.092,0.476,0.153,0.739,-3.056e-4,0,0,0,0,-3.928e-4,1.941,90,14.657,1007.069,0.001,340.181,0.383,1.487e7,5.75,25.967,0.026,0.018,0.017
0.888,56.111,56.111,134.552,134.614,167.777,167.839,1.011,4.096e-6,1.011,90,4.105,4.568,28.61,-80.6,0.546,1.217e-6,1.736,-0.001,87.972,89.999,2470.774,430.774,0.421,8.565e-4,9.792,130.082,102.136,4.86,452.503,18.703,13.643,0.475,0.363,0.019,0.093,0.475,0.146,0.711,-2.737e-4,0,0,0,0,1.946e-4,1.943,90,14.635,1006.669,0.001,340.168,0.396,1.536e7,5.75,25.967,0.014,0.018,0.017
0.902,57.962,57.962,136.842,136.905,167.965,168.034,1.068,3.727e-6,1.068,90,4.169,4.813,28.61,-80.6,0.491,1.23e-6,3.857,-2.6e-4,87.934,89.999,2467.487,427.487,0.42,8.559e-4,9.792,130.189,102.073,4.89,452.851,18.743,14.092,0.474,0.362,0.019,0.094,0.475,0.132,0.642,-4.062e-4,0,0,0,0,9.293e-4,1.943,90,14.623,1006.452,0.001,340.161,0.403,1.562e7,5.75,25.967,0.02,0.018,0.018
0.922,60.798,60.798,140.279,140.344,167.922,168.013,1.154,3.359e-6,1.154,90,4.274,5.516,28.61,-80.6,0.359,1.322e-6,6.605,6.578e-4,87.826,90,2462.525,422.525,0.419,8.55e-4,9.792,130.438,101.977,4.95,452.607,18.77,14.778,0.474,0.36,0.019,0.094,0.474,0.096,0.472,-2.585e-4,0,0,0,0,0.003,1.934,90,14.605,1006.119,0.001,340.149,0.413,1.601e7,5.75,25.967,0.031,0.019,0.018
0.953,65.183,65.183,145.432,145.5,167.817,167.969,1.288,3.11e-6,1.288,90,4.467,7.138,28.61,-80.6,0.097,1.712e-6,8.962,0.004,87.58,90.001,2455.081,415.081,0.417,8.537e-4,9.792,130.935,101.832,5.061,452.241,18.812,15.841,0.473,0.358,0.02,0.095,0.473,0.026,0.125,4.593e-5,0,0,0,0,0.004,1.924,90,14.576,1005.605,0.001,340.132,0.428,1.659e7,5.75,25.967,0.046,0.019,0.019
0.999,72.056,72.056,153.153,153.23,167.594,167.879,1.502,2.909e-6,1.502,90,4.858,9.771,28.61,-80.6,0.263,2.418e-6,-7.233,9.213e-4,87.185,90.001,2443.916,403.916,0.414,8.517e-4,9.792,130.681,101.613,5.055,451.691,18.875,17.521,0.472,0.354,0.02,0.097,0.472,0.07,0.358,-2.664e-4,0,0,0,0,-0.003,1.967,90,14.532,1004.799,0.001,340.105,0.451,1.746e7,5.75,25.967,0.038,0.019,0.02
1.037,77.975,77.975,159.495,159.581,167.414,167.778,1.694,2.791e-6,1.694,90,5.256,11.036,28.61,-80.6,0.404,0,-1.654,9.736e-4,87.009,90.001,2434.735,394.735,0.412,8.5e-4,9.792,130.471,101.431,5.05,451.239,18.927,18.971,0.471,0.351,0.021,0.099,0.471,0.109,0.548,1.068e-5,0,0,0,0,-1.258e-4,1.949,90,14.493,1004.105,0.001,340.082,0.469,1.818e7,5.75,25.967,0.023,0.019,0.02
1.06,81.635,81.635,163.291,163.384,167.343,167.7,1.816,2.658e-6,1.816,90,5.507,10.926,28.61,-80.6,0.368,0,2.364,1.592e-4,87.017,90.001,2429.234,389.234,0.411,8.49e-4,9.792,130.558,101.322,5.085,450.969,18.959,19.864,0.471,0.35,0.022,0.1,0.471,0.099,0.502,-7.438e-5,0,0,0,0,2.452e-4,1.95,90,14.469,1003.676,0.001,340.067,0.481,1.861e7,5.75,25.967,0.024,0.02,0.021
1.083,85.53,85.53,167.234,167.333,167.301,167.603,1.949,2.57e-6,1.949,90,5.756,10.069,28.61,-80.6,0.239,3.021e-7,5.821,-1.693e-4,87.116,90.001,2423.519,383.519,0.409,8.48e-4,9.792,130.811,101.207,5.148,450.688,18.992,20.812,0.471,0.348,0.022,0.101,0.471,0.064,0.328,2.334e-4,0,0,0,0,0.001,1.968,90,14.444,1003.219,0.001,340.052,0.492,1.905e7,5.75,25.967,0.034,0.02,0.021
1.118,91.349,91.349,172.957,173.064,167.256,167.445,2.151,2.594e-6,2.151,90,6.066,7.948,28.61,-80.6,0.038,-3.97e-7,-7.631,-0.003,87.359,90,2415.222,375.222,0.407,8.465e-4,9.792,131.21,101.04,5.247,450.279,19.04,22.234,0.47,0.346,0.023,0.102,0.47,0.01,0.054,2.807e-4,0,0,0,0,-0.002,2.025,90,14.406,1002.536,0.001,340.029,0.509,1.969e7,5.75,25.967,0.05,0.02,0.022
1.168,100.206,100.206,181.317,181.429,167.092,167.186,2.463,4.028e-6,2.463,90,6.392,5.607,28.61,-80.6,0.295,-5.977e-6,-1.831,5.051e-4,87.621,89.996,2403.097,363.097,0.404,8.443e-4,9.792,130.819,100.794,5.222,449.683,19.11,24.417,0.47,0.342,0.024,0.104,0.47,0.08,0.415,1.828e-4,0,0,0,0,-1.193e-4,2.077,90,14.349,1001.497,0.001,339.994,0.534,2.063e7,5.75,25.967,0.023,0.02,0.023
1.19,104.38,104.38,185.122,185.236,166.953,167.051,2.61,6.128e-6,2.61,90,6.52,5.731,28.61,-80.6,0.263,-5.66e-6,2.148,0.001,87.617,89.997,2397.573,357.573,0.403,8.433e-4,9.792,130.912,100.682,5.257,449.411,19.143,25.443,0.47,0.341,0.024,0.105,0.47,0.071,0.372,-1.903e-4,0,0,0,0,1.575e-4,2.038,90,14.322,1001.008,0.001,339.978,0.545,2.106e7,5.75,25.967,0.024,0.021,0.024
1.215,108.926,108.926,189.174,189.292,166.761,166.896,2.77,9.192e-6,2.77,90,6.669,6.712,28.61,-80.6,0.143,-5.559e-6,5.4,-7.879e-4,87.522,89.998,2391.683,351.683,0.401,8.422e-4,9.792,131.167,100.561,5.323,449.121,19.178,26.56,0.47,0.339,0.025,0.106,0.47,0.038,0.204,3.529e-4,0,0,0,0,9.531e-4,1.992,90,14.292,1000.475,0.001,339.96,0.557,2.151e7,5.75,25.967,0.01,0.021,0.024
1.225,110.904,110.904,190.91,191.029,166.665,166.826,2.84,1.071e-5,2.84,90,6.742,7.322,28.61,-80.6,0.074,-5.543e-6,6.155,-0.002,87.461,89.998,2389.158,349.158,0.401,8.418e-4,9.792,131.308,100.509,5.356,448.997,19.193,27.047,0.47,0.339,0.025,0.107,0.47,0.02,0.105,4.915e-4,0,0,0,0,0.001,1.971,90,14.279,1000.243,0.001,339.952,0.562,2.17e7,5.75,25.967,0.016,0.021,0.024
1.241,113.906,113.906,193.508,193.629,165.969,166.177,2.946,1.318e-5,2.946,90,6.864,8.295,28.61,-80.6,0.033,-5.57e-6,-6.36,-0.004,87.362,89.999,2385.451,345.451,0.4,8.411e-4,9.792,131.41,100.432,5.387,447.529,19.16,27.788,0.471,0.338,0.025,0.108,0.471,0.009,0.049,4.271e-4,0,0,0,0,-0.001,1.939,90,14.26,999.891,0.001,339.94,0.57,2.199e7,5.75,25.967,0.023,0.022,0.025
1.264,118.485,118.485,197.383,197.51,164.916,165.195,3.109,1.719e-5,3.109,90,7.075,9.597,28.61,-80.6,0.168,-5.61e-6,-4.568,0.001,87.229,89.999,2379.892,339.892,0.398,8.401e-4,9.792,131.215,100.317,5.374,445.327,19.11,28.918,0.471,0.336,0.026,0.109,0.471,0.045,0.244,3.072e-4,0,0,0,0,-6.265e-4,1.899,90,14.23,999.354,0.001,339.922,0.581,2.243e7,5.75,25.967,0.032,0.022,0.025
