TRACKER,DATE,TIME,LAT,LON,ALT,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI,BATT
E178_TK_02 ,2021-04-17,11:46:47.539,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:46:48.530,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:46:49.550,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:46:50.540,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:46:51.530,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:46:52.550,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:46:53.540,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:46:54.530,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:46:55.551,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:46:56.540,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:46:57.529,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:46:59.540,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:00.559,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:01.550,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:02.540,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:03.531,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:04.550,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:05.541,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:06.531,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:07.551,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:08.541,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:09.530,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:10.579,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:11.540,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:12.529,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:13.551,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:14.569,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:15.529,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:16.551,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:17.541,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:18.531,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:19.551,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:20.540,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:21.531,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:22.551,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:23.541,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:24.531,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:25.551,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:26.568,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:27.531,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:28.551,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:29.571,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:30.531,34.494618,-116.957784,2855,3,0,0,-162,0x01,8,0,6,8,0,0.000
E178_TK_02 ,2021-04-17,11:47:32.569,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:34.341,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:35.541,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:36.620,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:37.580,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:38.540,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:39.561,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:40.550,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:41.541,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:42.620,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:43.609,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:44.541,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:45.562,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:46.550,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:47.541,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:48.621,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:49.581,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:50.540,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:51.561,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:52.551,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:53.541,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:54.621,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:55.581,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:56.571,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:57.561,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:58.581,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:47:59.541,0.000000,0.000000,0,0,0,0,0,0x00,0,0,0,0,0,0.000
E178_TK_02 ,2021-04-17,11:48:00.620,34.494643,-116.957787,2865,3,0,0,80,0x01,8,2,6,8,0,0.000
E178_TK_02 ,2021-04-17,11:48:01.581,34.494643,-116.957784,2866,3,0,0,133,0x01,8,2,7,8,0,0.000
E178_TK_02 ,2021-04-17,11:48:02.541,34.494618,-116.957784,2866,3,0,0,132,0x01,8,2,7,8,0,0.000
E178_TK_02 ,2021-04-17,11:48:03.561,34.494618,-116.957784,2866,3,0,1,139,0x01,8,2,7,8,0,0.000
E178_TK_02 ,2021-04-17,11:48:04.551,34.494618,-116.957784,2866,3,0,0,156,0x01,8,2,7,8,0,0.000
E178_TK_02 ,2021-04-17,11:48:05.541,34.494618,-116.957784,2866,3,0,0,142,0x01,8,2,7,8,0,0.000
E178_TK_02 ,2021-04-17,11:48:06.621,34.494618,-116.957784,2865,3,0,0,136,0x01,8,2,7,8,0,0.000
E178_TK_02 ,2021-04-17,11:48:07.581,34.494618,-116.957784,2865,3,0,0,142,0x01,8,2,7,8,0,0.000
E178_TK_02 ,2021-04-17,11:48:08.541,34.494618,-116.957784,2865,3,0,0,45,0x01,11,3,10,11,0,0.000
E178_TK_02 ,2021-04-17,11:48:09.831,34.494618,-116.957782,2866,3,0,0,34,0x01,11,3,9,11,0,0.000
E178_TK_02 ,2021-04-17,11:48:10.791,34.494618,-116.957781,2867,3,0,0,161,0x01,11,3,9,11,0,0.000
E178_TK_02 ,2021-04-17,11:48:11.781,34.494618,-116.957780,2868,3,0,0,71,0x01,11,3,10,11,0,0.000
E178_TK_02 ,2021-04-17,11:48:12.861,34.494618,-116.957780,2869,3,0,0,175,0x01,11,3,9,11,0,0.000
E178_TK_02 ,2021-04-17,11:48:13.819,34.494618,-116.957779,2869,3,0,0,168,0x01,11,3,10,11,0,0.000
E178_TK_02 ,2021-04-17,11:48:14.781,34.494618,-116.957779,2869,3,0,0,107,0x01,11,3,10,11,0,0.000
E178_TK_02 ,2021-04-17,11:48:15.801,34.494618,-116.957779,2870,3,0,0,-7,0x01,11,3,10,11,0,0.000
E178_TK_02 ,2021-04-17,11:48:16.791,34.494618,-116.957779,2870,3,0,0,2,0x01,11,3,10,11,0,0.000
E178_TK_02 ,2021-04-17,11:48:17.781,34.494618,-116.957778,2870,3,0,0,-178,0x01,11,3,10,11,0,0.000
E178_TK_02 ,2021-04-17,11:48:18.861,34.494618,-116.957778,2870,3,0,0,-172,0x01,13,5,11,13,0,0.000
E178_TK_02 ,2021-04-17,11:48:19.821,34.494618,-116.957777,2870,3,0,0,129,0x01,13,5,11,13,0,0.000
E178_TK_02 ,2021-04-17,11:48:20.809,34.494618,-116.957777,2871,3,0,0,-113,0x01,13,4,11,13,0,0.000
E178_TK_02 ,2021-04-17,11:48:21.801,34.494618,-116.957776,2871,3,0,0,43,0x01,13,5,11,13,0,0.000
E178_TK_02 ,2021-04-17,11:48:22.791,34.494618,-116.957776,2871,3,0,0,18,0x01,13,4,11,13,0,0.000
E178_TK_02 ,2021-04-17,11:48:23.810,34.494618,-116.957776,2871,3,0,0,148,0x01,13,4,11,13,0,0.000
E178_TK_02 ,2021-04-17,11:48:24.889,34.494618,-116.957776,2871,3,0,0,137,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:25.821,34.494618,-116.957776,2870,3,0,0,-153,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:26.781,34.494618,-116.957776,2870,3,0,0,-26,0x01,14,4,12,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:27.801,34.494618,-116.957776,2870,3,0,0,-21,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:28.791,34.494618,-116.957776,2870,3,0,0,-81,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:29.781,34.494618,-116.957776,2870,3,0,0,16,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:30.861,34.494618,-116.957777,2870,3,0,0,-60,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:31.821,34.494618,-116.957777,2870,3,0,0,-12,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:32.781,34.494618,-116.957777,2870,3,0,0,180,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:33.801,34.494618,-116.957777,2870,3,0,0,0,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:34.821,34.494618,-116.957777,2870,3,0,0,-26,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:35.781,34.494618,-116.957777,2870,3,0,0,-61,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:36.890,34.494618,-116.957777,2870,3,0,0,-20,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:37.821,34.494618,-116.957777,2870,3,0,0,22,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:38.781,34.494618,-116.957777,2870,3,0,0,-75,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:39.800,34.494618,-116.957777,2870,3,0,0,151,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:40.791,34.494618,-116.957777,2870,3,0,0,78,0x01,14,5,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:42.862,34.494618,-116.957777,2870,3,0,0,-43,0x01,14,5,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:43.821,34.494618,-116.957777,2870,3,0,0,23,0x01,14,5,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:44.781,34.494618,-116.957777,2870,3,0,0,128,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:45.830,34.494618,-116.957777,2870,3,0,0,0,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:46.792,34.494618,-116.957776,2870,3,0,0,18,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:47.782,34.494618,-116.957776,2870,3,0,0,-78,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:48.861,34.494618,-116.957776,2870,3,0,0,128,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:49.822,34.494618,-116.957776,2870,3,0,0,150,0x01,14,5,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:50.781,34.494618,-116.957776,2870,3,0,0,-124,0x01,14,5,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:51.802,34.494618,-116.957776,2870,3,0,0,3,0x01,14,5,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:52.791,34.494618,-116.957776,2870,3,0,0,114,0x01,14,5,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:53.782,34.494618,-116.957776,2870,3,0,0,154,0x01,14,5,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:54.862,34.494618,-116.957776,2870,3,0,0,147,0x01,14,5,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:55.822,34.494618,-116.957776,2870,3,0,0,62,0x01,14,5,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:56.781,34.494618,-116.957776,2870,3,0,0,-11,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:57.801,34.494618,-116.957776,2870,3,0,0,93,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:58.792,34.494618,-116.957776,2870,3,0,0,175,0x01,14,4,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:48:59.782,34.494618,-116.957776,2870,3,0,0,172,0x01,14,4,14,14,0,0.000
E178_TK_02 ,2021-04-17,11:49:00.861,34.494618,-116.957776,2870,3,0,0,172,0x01,14,5,14,14,0,0.000
E178_TK_02 ,2021-04-17,11:49:01.822,34.494618,-116.957776,2870,3,0,0,90,0x01,14,6,14,14,0,0.000
E178_TK_02 ,2021-04-17,11:49:02.781,34.494618,-116.957776,2870,3,0,0,21,0x01,14,8,14,14,0,0.000
E178_TK_02 ,2021-04-17,11:49:03.802,34.494618,-116.957776,2869,3,0,0,6,0x01,14,8,14,14,0,0.000
E178_TK_02 ,2021-04-17,11:49:04.822,34.494618,-116.957776,2869,3,0,0,20,0x01,14,7,14,14,0,0.000
E178_TK_02 ,2021-04-17,11:49:05.782,34.494618,-116.957776,2869,3,0,0,-38,0x01,14,8,14,14,0,0.000
E178_TK_02 ,2021-04-17,11:49:06.883,34.494618,-116.957775,2868,3,0,0,-17,0x01,14,8,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:49:07.821,34.494618,-116.957775,2868,3,0,0,-149,0x01,14,8,13,14,0,0.000
E178_TK_02 ,2021-04-17,11:49:08.782,34.494618,-116.957775,2868,3,0,0,106,0x01,15,8,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:09.802,34.494618,-116.957775,2868,3,0,0,-159,0x01,15,6,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:10.791,34.494618,-116.957774,2868,3,0,0,130,0x01,15,6,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:11.782,34.494618,-116.957774,2868,3,0,0,77,0x01,15,6,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:12.862,34.494618,-116.957774,2868,3,0,0,23,0x01,15,6,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:13.822,34.494618,-116.957774,2867,3,0,0,-3,0x01,15,6,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:14.782,34.494618,-116.957774,2867,3,0,0,90,0x01,15,6,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:15.802,34.494618,-116.957773,2867,3,0,0,-19,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:16.792,34.494618,-116.957773,2867,3,0,0,23,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:17.782,34.494618,-116.957773,2867,3,0,0,-11,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:18.861,34.494618,-116.957773,2867,3,0,0,-4,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:19.822,34.494618,-116.957773,2867,3,0,0,143,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:20.781,34.494618,-116.957773,2867,3,0,0,-172,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:21.802,34.494618,-116.957773,2867,3,0,0,90,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:22.792,34.494618,-116.957774,2867,3,0,0,33,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:23.782,34.494618,-116.957774,2866,3,0,0,-7,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:24.860,34.494618,-116.957774,2866,3,0,0,32,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:25.822,34.494618,-116.957774,2866,3,0,0,-7,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:26.782,34.494618,-116.957774,2866,3,0,0,-21,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:27.802,34.494618,-116.957774,2866,3,0,0,88,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:28.792,34.494618,-116.957774,2865,3,0,0,62,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:29.782,34.494618,-116.957774,2865,3,0,0,-103,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:30.862,34.494618,-116.957774,2865,3,0,0,-67,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:31.822,34.494618,-116.957774,2865,3,0,0,141,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:32.781,34.494618,-116.957774,2864,3,0,0,-149,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:33.802,34.494618,-116.957774,2864,3,0,0,119,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:34.792,34.494618,-116.957774,2864,3,0,0,-20,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:35.783,34.494618,-116.957774,2864,3,0,0,180,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:36.862,34.494618,-116.957774,2863,3,0,0,40,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:37.852,34.494618,-116.957774,2863,3,0,0,-22,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:38.782,34.494618,-116.957774,2863,3,0,0,-27,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:39.802,34.494618,-116.957774,2863,3,0,0,163,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:40.792,34.494618,-116.957775,2863,3,0,0,65,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:41.810,34.494618,-116.957775,2863,3,0,0,180,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:42.862,34.494618,-116.957775,2863,3,0,0,-2,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:43.822,34.494618,-116.957775,2862,3,0,0,-37,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:44.782,34.494618,-116.957775,2862,3,0,0,173,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:45.802,34.494618,-116.957775,2863,3,0,0,131,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:46.792,34.494618,-116.957775,2863,3,0,0,137,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:47.783,34.494618,-116.957775,2863,3,0,0,22,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:48.862,34.494618,-116.957775,2863,3,0,0,75,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:49.822,34.494618,-116.957775,2862,3,0,0,94,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:50.782,34.494618,-116.957775,2862,3,0,0,-146,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:51.802,34.494618,-116.957775,2863,3,0,0,-152,0x01,15,5,14,14,0,0.000
E178_TK_02 ,2021-04-17,11:49:52.792,34.494618,-116.957775,2863,3,0,0,170,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:53.782,34.494618,-116.957775,2863,3,0,0,-171,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:54.862,34.494618,-116.957775,2863,3,0,0,131,0x01,15,5,15,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:55.822,34.494618,-116.957775,2863,3,0,0,152,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:56.782,34.494618,-116.957775,2863,3,0,0,146,0x01,15,5,15,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:57.802,34.494618,-116.957775,2863,3,0,0,45,0x01,15,5,15,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:58.792,34.494618,-116.957775,2863,3,0,0,-37,0x01,15,5,15,15,0,0.000
E178_TK_02 ,2021-04-17,11:49:59.782,34.494618,-116.957775,2863,3,0,0,149,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:50:00.862,34.494618,-116.957775,2863,3,0,0,169,0x01,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:50:01.822,34.494618,-116.957775,2863,3,0,0,35,0x03,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:50:02.782,34.494618,-116.957775,2863,3,0,0,6,0x03,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:50:03.803,34.494618,-116.957775,2863,3,0,0,29,0x03,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:50:04.792,34.494618,-116.957775,2863,3,0,0,29,0x03,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:50:05.783,34.494618,-116.957775,2862,3,0,0,15,0x03,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:50:06.862,34.494618,-116.957774,2862,3,0,0,-24,0x03,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:50:07.823,34.494618,-116.957774,2862,3,0,0,-167,0x03,15,5,14,15,0,0.000
E178_TK_02 ,2021-04-17,11:50:08.782,34.494618,-116.957774,2862,3,0,0,17,0x03,16,5,14,16,0,0.000
E178_TK_02 ,2021-04-17,11:50:09.803,34.494618,-116.957774,2862,3,0,0,178,0x03,16,5,14,16,0,0.000
E178_TK_02 ,2021-04-17,11:50:10.793,34.494618,-116.957774,2863,3,0,0,155,0x03,16,5,14,16,0,0.000
E178_TK_02 ,2021-04-17,11:50:11.782,34.494618,-116.957774,2863,3,0,0,-162,0x03,16,5,14,16,0,0.000
E178_TK_02 ,2021-04-17,11:50:12.862,34.494618,-116.957774,2863,3,0,0,81,0x03,16,5,14,16,0,0.000
E178_TK_02 ,2021-04-17,11:50:13.823,34.494618,-116.957774,2863,3,0,0,-31,0x03,16,5,14,16,0,0.000
E178_TK_02 ,2021-04-17,11:50:14.782,34.494618,-116.957774,2864,3,0,0,133,0x03,16,5,14,16,0,0.000
E178_TK_02 ,2021-04-17,11:50:15.803,34.494618,-116.957774,2864,3,0,0,149,0x03,16,5,14,16,0,0.000
E178_TK_02 ,2021-04-17,11:50:16.793,34.494618,-116.957774,2864,3,0,0,-63,0x03,16,5,15,16,0,0.000
E178_TK_02 ,2021-04-17,11:50:17.783,34.494618,-116.957774,2864,3,0,0,74,0x03,16,5,15,16,0,0.000
E178_TK_02 ,2021-04-17,11:50:18.862,34.494618,-116.957774,2864,3,0,0,150,0x03,18,7,17,18,0,0.000
E178_TK_02 ,2021-04-17,11:50:19.823,34.494618,-116.957774,2864,3,0,0,-105,0x03,18,7,17,18,0,0.000
E178_TK_02 ,2021-04-17,11:50:20.782,34.494618,-116.957774,2864,3,0,0,125,0x03,18,6,16,18,0,0.000
E178_TK_02 ,2021-04-17,11:50:21.802,34.494618,-116.957774,2864,3,0,0,108,0x03,18,6,16,18,0,0.000
E178_TK_02 ,2021-04-17,11:50:22.793,34.494618,-116.957775,2864,3,0,0,-135,0x03,18,6,16,18,0,0.000
E178_TK_02 ,2021-04-17,11:50:23.783,34.494618,-116.957775,2864,3,0,0,-106,0x03,18,6,16,18,0,0.000
E178_TK_02 ,2021-04-17,11:50:24.862,34.494618,-116.957774,2864,3,0,0,-121,0x03,18,6,16,18,0,0.000
E178_TK_02 ,2021-04-17,11:50:25.823,34.494618,-116.957774,2864,3,0,0,-71,0x03,18,6,16,18,0,0.000
